J	logJ	Histogram	Fit				
1.1659e-008	-7.9333	0	3.5562e-008
1.5849e-008	-7.8	0	1.0699e-007
2.1544e-008	-7.6667	0	3.1255e-007
2.9286e-008	-7.5333	0	8.8659e-007
3.9811e-008	-7.4	0	2.442e-006
5.4117e-008	-7.2667	0	6.5312e-006
7.3564e-008	-7.1333	0	1.6962e-005
1e-007	-7	0	4.2772e-005
1.3594e-007	-6.8667	0	0.00010473
1.8478e-007	-6.7333	0	0.00024901
2.5119e-007	-6.6	0	0.00057488
3.4145e-007	-6.4667	0	0.0012887
4.6416e-007	-6.3333	0	0.0028052
6.3096e-007	-6.2	0	0.0059293
8.577e-007	-6.0667	0	0.012169
1.1659e-006	-5.9333	0	0.024251
1.5849e-006	-5.8	0	0.046928
2.1544e-006	-5.6667	0	0.088178
2.9286e-006	-5.5333	0	0.16088
3.9811e-006	-5.4	0	0.28502
5.4117e-006	-5.2667	0	0.49031
7.3564e-006	-5.1333	0	0.81901
1e-005	-5	0	1.3284
1.3594e-005	-4.8667	0	2.0921
1.8478e-005	-4.7333	0	3.1995
2.5119e-005	-4.6	0	4.751
3.4145e-005	-4.4667	0	6.8504
4.6416e-005	-4.3333	2	9.5912
6.3096e-005	-4.2	14	13.039
8.577e-005	-4.0667	16	17.213
0.00011659	-3.9333	22	22.064
0.00015849	-3.8	41	27.461
0.00021544	-3.6667	29	33.189
0.00029286	-3.5333	29	38.948
0.00039811	-3.4	36	44.382
0.00054117	-3.2667	100	49.107
0.00073564	-3.1333	66	52.76
0.001	-3	30	55.042
0.0013594	-2.8667	31	55.757
0.0018478	-2.7333	11	54.844
0.0025119	-2.6	58	52.383
0.0034145	-2.4667	79	48.581
0.0046416	-2.3333	71	43.749
0.0063096	-2.2	62	38.255
0.008577	-2.0667	21	32.482
0.011659	-1.9333	2	26.78
0.015849	-1.8	7	21.439
0.021544	-1.6667	28	16.666
0.029286	-1.5333	5	12.579
0.039811	-1.4	4	9.2199
0.054117	-1.2667	20	6.5616
0.073564	-1.1333	0	4.5344
0.1	-1	4	3.0427
0.13594	-0.86667	12	1.9825
0.18478	-0.73333	0	1.2543
0.25119	-0.6	0	0.77053
0.34145	-0.46667	0	0.45963
0.46416	-0.33333	0	0.26623
0.63096	-0.2	0	0.14974
0.8577	-0.066667	0	0.081776
1.1659	0.066667	0	0.043365
1.5849	0.2	0	0.02233
2.1544	0.33333	0	0.011165
2.9286	0.46667	0	0.0054204
3.9811	0.6	0	0.0025553
5.4117	0.73333	0	0.0011697
7.3564	0.86667	0	0.00051991
10	1	0	0.00022439
13.594	1.1333	0	9.404e-005
18.478	1.2667	0	3.8268e-005
25.119	1.4	0	1.5121e-005
34.145	1.5333	0	5.8017e-006
46.416	1.6667	0	2.1615e-006
63.096	1.8	0	7.8193e-007
85.77	1.9333	0	2.7467e-007
