J	logJ	Histogram	Fit				
1.1659e-008	-7.9333	0	2.3722e-006
1.5849e-008	-7.8	0	6.203e-006
2.1544e-008	-7.6667	0	1.5771e-005
2.9286e-008	-7.5333	0	3.8987e-005
3.9811e-008	-7.4	0	9.3714e-005
5.4117e-008	-7.2667	0	0.00021903
7.3564e-008	-7.1333	0	0.00049774
1e-007	-7	0	0.0010998
1.3594e-007	-6.8667	0	0.002363
1.8478e-007	-6.7333	0	0.0049364
2.5119e-007	-6.6	0	0.010027
3.4145e-007	-6.4667	0	0.019803
4.6416e-007	-6.3333	0	0.03803
6.3096e-007	-6.2	0	0.071011
8.577e-007	-6.0667	0	0.12893
1.1659e-006	-5.9333	0	0.2276
1.5849e-006	-5.8	0	0.39066
2.1544e-006	-5.6667	0	0.65201
2.9286e-006	-5.5333	0	1.0581
3.9811e-006	-5.4	0	1.6695
5.4117e-006	-5.2667	0	2.5615
7.3564e-006	-5.1333	0	3.8211
1e-005	-5	2	5.5426
1.3594e-005	-4.8667	9	7.817
1.8478e-005	-4.7333	0	10.72
2.5119e-005	-4.6	7	14.294
3.4145e-005	-4.4667	24	18.532
4.6416e-005	-4.3333	21	23.361
6.3096e-005	-4.2	44	28.635
8.577e-005	-4.0667	33	34.127
0.00011659	-3.9333	17	39.548
0.00015849	-3.8	67	44.561
0.00021544	-3.6667	73	48.821
0.00029286	-3.5333	69	52.008
0.00039811	-3.4	30	53.87
0.00054117	-3.2667	15	54.254
0.00073564	-3.1333	23	53.129
0.001	-3	63	50.588
0.0013594	-2.8667	75	46.836
0.0018478	-2.7333	71	42.162
0.0025119	-2.6	54	36.904
0.0034145	-2.4667	21	31.408
0.0046416	-2.3333	2	25.991
0.0063096	-2.2	3	20.913
0.008577	-2.0667	28	16.361
0.011659	-1.9333	9	12.446
0.015849	-1.8	4	9.206
0.021544	-1.6667	18	6.6209
0.029286	-1.5333	2	4.63
0.039811	-1.4	3	3.1481
0.054117	-1.2667	11	2.0813
0.073564	-1.1333	2	1.3379
0.1	-1	0	0.83627
0.13594	-0.86667	0	0.50824
0.18478	-0.73333	0	0.30034
0.25119	-0.6	0	0.17257
0.34145	-0.46667	0	0.09641
0.46416	-0.33333	0	0.052372
0.63096	-0.2	0	0.027662
0.8577	-0.066667	0	0.014207
1.1659	0.066667	0	0.0070943
1.5849	0.2	0	0.0034446
2.1544	0.33333	0	0.0016262
2.9286	0.46667	0	0.00074652
3.9811	0.6	0	0.0003332
5.4117	0.73333	0	0.00014461
7.3564	0.86667	0	6.1022e-005
10	1	0	2.5038e-005
13.594	1.1333	0	9.9889e-006
18.478	1.2667	0	3.8748e-006
25.119	1.4	0	1.4615e-006
34.145	1.5333	0	5.3599e-007
46.416	1.6667	0	1.9113e-007
63.096	1.8	0	6.6271e-008
85.77	1.9333	0	2.2342e-008
