voltage_spot_8_scan_1	absJ_spot_8_scan_1	J_spot_8_scan_1	current_spot_8_scan_1	time_spot_8_scan_1	
0.000000E+0	3.528030E-9	3.528030E-9	1.368350E-14	0.000000E+0
5.000000E-2	1.184430E-7	1.184430E-7	4.593825E-13	7.031250E-1
1.000000E-1	2.223697E-7	2.223697E-7	8.624629E-13	1.406250E+0
1.500000E-1	3.388699E-7	3.388699E-7	1.314310E-12	2.109375E+0
2.000000E-1	5.458965E-7	5.458965E-7	2.117265E-12	2.812500E+0
2.500000E-1	7.803137E-7	7.803137E-7	3.026454E-12	3.515625E+0
3.000000E-1	9.917629E-7	9.917629E-7	3.846562E-12	4.218750E+0
3.500000E-1	1.417957E-6	1.417957E-6	5.499559E-12	4.921875E+0
4.000000E-1	1.865337E-6	1.865337E-6	7.234727E-12	5.625000E+0
4.500000E-1	2.428562E-6	2.428562E-6	9.419202E-12	6.328125E+0
5.000000E-1	3.139789E-6	3.139789E-6	1.217770E-11	7.031250E+0
5.000000E-1	3.020341E-6	3.020341E-6	1.171442E-11	7.734375E+0
4.500000E-1	2.257514E-6	2.257514E-6	8.755788E-12	8.437500E+0
4.000000E-1	1.741727E-6	1.741727E-6	6.755305E-12	9.140625E+0
3.500000E-1	1.301614E-6	1.301614E-6	5.048323E-12	9.843750E+0
3.000000E-1	9.600286E-7	9.600286E-7	3.723480E-12	1.054688E+1
2.500000E-1	6.896405E-7	6.896405E-7	2.674777E-12	1.125000E+1
2.000000E-1	4.681115E-7	4.681115E-7	1.815575E-12	1.195313E+1
1.500000E-1	3.004479E-7	3.004479E-7	1.165290E-12	1.265625E+1
1.000000E-1	1.633807E-7	1.633807E-7	6.336737E-13	1.335938E+1
5.000000E-2	6.515405E-8	6.515405E-8	2.527006E-13	1.406250E+1
0.000000E+0	2.279265E-8	-2.279265E-8	-8.840151E-14	1.476563E+1
-5.000000E-2	1.076407E-7	-1.076407E-7	-4.174855E-13	1.546973E+1
-1.000000E-1	2.004751E-7	-2.004751E-7	-7.775447E-13	1.617285E+1
-1.500000E-1	2.998216E-7	-2.998216E-7	-1.162861E-12	1.687598E+1
-2.000000E-1	4.020057E-7	-4.020057E-7	-1.559183E-12	1.757910E+1
-2.500000E-1	5.378350E-7	-5.378350E-7	-2.085998E-12	1.828223E+1
-3.000000E-1	7.764815E-7	-7.764815E-7	-3.011591E-12	1.898535E+1
-3.500000E-1	1.028002E-6	-1.028002E-6	-3.987116E-12	1.968848E+1
-4.000000E-1	1.329538E-6	-1.329538E-6	-5.156625E-12	2.039160E+1
-4.500000E-1	1.615305E-6	-1.615305E-6	-6.264975E-12	2.109473E+1
-5.000000E-1	1.962372E-6	-1.962372E-6	-7.611078E-12	2.179785E+1
-5.000000E-1	1.936330E-6	-1.936330E-6	-7.510076E-12	2.250098E+1
-4.500000E-1	1.544622E-6	-1.544622E-6	-5.990833E-12	2.320410E+1
-4.000000E-1	1.275004E-6	-1.275004E-6	-4.945114E-12	2.390723E+1
-3.500000E-1	9.545577E-7	-9.545577E-7	-3.702261E-12	2.461035E+1
-3.000000E-1	7.565801E-7	-7.565801E-7	-2.934403E-12	2.531348E+1
-2.500000E-1	4.838233E-7	-4.838233E-7	-1.876513E-12	2.601660E+1
-2.000000E-1	3.642495E-7	-3.642495E-7	-1.412745E-12	2.671973E+1
-1.500000E-1	2.338447E-7	-2.338447E-7	-9.069689E-13	2.742285E+1
-1.000000E-1	1.532403E-7	-1.532403E-7	-5.943440E-13	2.812598E+1
-5.000000E-2	2.294651E-8	-2.294651E-8	-8.899825E-14	2.882910E+1
0.000000E+0	6.062773E-8	6.062773E-8	2.351452E-13	2.953223E+1
