voltage_spot_9_scan_1	absJ_spot_9_scan_1	J_spot_9_scan_1	current_spot_9_scan_1	time_spot_9_scan_1	
0.000000E+0	9.532123E-9	-9.532123E-9	-3.697043E-14	0.000000E+0
5.000000E-2	7.428186E-8	7.428186E-8	2.881029E-13	7.031250E-1
1.000000E-1	1.623431E-7	1.623431E-7	6.296491E-13	1.406250E+0
1.500000E-1	2.873233E-7	2.873233E-7	1.114386E-12	2.109375E+0
2.000000E-1	4.130551E-7	4.130551E-7	1.602038E-12	2.812500E+0
2.500000E-1	5.767471E-7	5.767471E-7	2.236919E-12	3.515625E+0
3.000000E-1	8.640239E-7	8.640239E-7	3.351125E-12	4.218750E+0
3.500000E-1	1.238045E-6	1.238045E-6	4.801770E-12	4.921875E+0
4.000000E-1	1.557081E-6	1.557081E-6	6.039155E-12	5.625000E+0
4.500000E-1	2.133049E-6	2.133049E-6	8.273049E-12	6.328125E+0
5.000000E-1	2.649657E-6	2.649657E-6	1.027672E-11	7.031250E+0
5.000000E-1	2.554806E-6	2.554806E-6	9.908838E-12	7.734375E+0
4.500000E-1	2.067018E-6	2.067018E-6	8.016948E-12	8.437500E+0
4.000000E-1	1.650506E-6	1.650506E-6	6.401504E-12	9.140625E+0
3.500000E-1	1.144788E-6	1.144788E-6	4.440073E-12	9.843750E+0
3.000000E-1	8.488276E-7	8.488276E-7	3.292186E-12	1.054688E+1
2.500000E-1	5.864438E-7	5.864438E-7	2.274528E-12	1.125000E+1
2.000000E-1	3.769376E-7	3.769376E-7	1.461956E-12	1.195313E+1
1.500000E-1	2.527122E-7	2.527122E-7	9.801465E-13	1.265625E+1
1.000000E-1	1.233737E-7	1.233737E-7	4.785061E-13	1.335938E+1
5.000000E-2	4.175671E-8	4.175671E-8	1.619538E-13	1.406250E+1
0.000000E+0	2.776268E-8	-2.776268E-8	-1.076778E-13	1.476563E+1
-5.000000E-2	9.281653E-8	-9.281653E-8	-3.599898E-13	1.546875E+1
-1.000000E-1	1.639246E-7	-1.639246E-7	-6.357831E-13	1.617188E+1
-1.500000E-1	2.631604E-7	-2.631604E-7	-1.020670E-12	1.687500E+1
-2.000000E-1	3.747548E-7	-3.747548E-7	-1.453490E-12	1.757813E+1
-2.500000E-1	5.359959E-7	-5.359959E-7	-2.078865E-12	1.828125E+1
-3.000000E-1	7.892555E-7	-7.892555E-7	-3.061135E-12	1.898438E+1
-3.500000E-1	1.027483E-6	-1.027483E-6	-3.985104E-12	1.968750E+1
-4.000000E-1	1.304444E-6	-1.304444E-6	-5.059300E-12	2.039063E+1
-4.500000E-1	1.623331E-6	-1.623331E-6	-6.296103E-12	2.109375E+1
-5.000000E-1	2.135023E-6	-2.135023E-6	-8.280709E-12	2.179688E+1
-5.000000E-1	2.321519E-6	-2.321519E-6	-9.004034E-12	2.250000E+1
-4.500000E-1	1.817057E-6	-1.817057E-6	-7.047474E-12	2.320313E+1
-4.000000E-1	1.302344E-6	-1.302344E-6	-5.051154E-12	2.390625E+1
-3.500000E-1	9.098776E-7	-9.098776E-7	-3.528969E-12	2.460938E+1
-3.000000E-1	6.450321E-7	-6.450321E-7	-2.501763E-12	2.531250E+1
-2.500000E-1	4.521497E-7	-4.521497E-7	-1.753667E-12	2.601563E+1
-2.000000E-1	3.263393E-7	-3.263393E-7	-1.265710E-12	2.671875E+1
-1.500000E-1	2.267958E-7	-2.267958E-7	-8.796297E-13	2.742188E+1
-1.000000E-1	1.114049E-7	-1.114049E-7	-4.320849E-13	2.812500E+1
-5.000000E-2	3.805694E-8	-3.805694E-8	-1.476042E-13	2.882813E+1
0.000000E+0	3.373456E-8	3.373456E-8	1.308398E-13	2.953125E+1
