voltage_spot_13_scan_1	absJ_spot_13_scan_1	J_spot_13_scan_1	current_spot_13_scan_1	time_spot_13_scan_1	
0.000000E+0	2.593742E-9	2.593742E-9	2.263467E-14	0.000000E+0
5.000000E-2	1.001716E-7	1.001716E-7	8.741619E-13	7.031250E-1
1.000000E-1	2.271679E-7	2.271679E-7	1.982414E-12	1.406250E+0
1.500000E-1	4.438846E-7	4.438846E-7	3.873624E-12	2.109375E+0
2.000000E-1	8.975668E-7	8.975668E-7	7.832748E-12	2.812500E+0
2.500000E-1	1.786502E-6	1.786502E-6	1.559017E-11	3.515625E+0
3.000000E-1	3.191216E-6	3.191216E-6	2.784861E-11	4.218750E+0
3.500000E-1	5.625143E-6	5.625143E-6	4.908863E-11	4.921875E+0
4.000000E-1	9.345708E-6	9.345708E-6	8.155669E-11	5.625000E+0
4.500000E-1	1.479440E-5	1.479440E-5	1.291055E-10	6.740234E+0
5.000000E-1	2.425664E-5	2.425664E-5	2.116791E-10	7.108398E+0
5.000000E-1	2.349919E-5	2.349919E-5	2.050691E-10	7.476563E+0
4.500000E-1	1.412273E-5	1.412273E-5	1.232441E-10	7.845703E+0
4.000000E-1	8.834924E-6	8.834924E-6	7.709926E-11	9.020508E+0
3.500000E-1	4.905057E-6	4.905057E-6	4.280470E-11	9.723633E+0
3.000000E-1	2.970801E-6	2.970801E-6	2.592513E-11	1.042676E+1
2.500000E-1	1.536290E-6	1.536290E-6	1.340666E-11	1.112988E+1
2.000000E-1	8.659919E-7	8.659919E-7	7.557205E-12	1.183301E+1
1.500000E-1	4.584753E-7	4.584753E-7	4.000952E-12	1.253613E+1
1.000000E-1	2.143853E-7	2.143853E-7	1.870865E-12	1.323926E+1
5.000000E-2	8.113277E-8	8.113277E-8	7.080170E-13	1.394238E+1
0.000000E+0	4.129950E-9	-4.129950E-9	-3.604061E-14	1.464551E+1
-5.000000E-2	7.548728E-8	-7.548728E-8	-6.587508E-13	1.534863E+1
-1.000000E-1	1.618791E-7	-1.618791E-7	-1.412662E-12	1.605176E+1
-1.500000E-1	2.594474E-7	-2.594474E-7	-2.264106E-12	1.675488E+1
-2.000000E-1	3.565577E-7	-3.565577E-7	-3.111553E-12	1.745801E+1
-2.500000E-1	5.048590E-7	-5.048590E-7	-4.405726E-12	1.816113E+1
-3.000000E-1	6.559719E-7	-6.559719E-7	-5.724435E-12	1.886426E+1
-3.500000E-1	8.743393E-7	-8.743393E-7	-7.630049E-12	1.956738E+1
-4.000000E-1	1.094836E-6	-1.094836E-6	-9.554246E-12	2.027051E+1
-4.500000E-1	1.412164E-6	-1.412164E-6	-1.232346E-11	2.097363E+1
-5.000000E-1	1.783329E-6	-1.783329E-6	-1.556248E-11	2.167676E+1
-5.000000E-1	1.752826E-6	-1.752826E-6	-1.529629E-11	2.237988E+1
-4.500000E-1	1.333258E-6	-1.333258E-6	-1.163487E-11	2.308301E+1
-4.000000E-1	1.104185E-6	-1.104185E-6	-9.635834E-12	2.378613E+1
-3.500000E-1	8.584493E-7	-8.584493E-7	-7.491383E-12	2.448926E+1
-3.000000E-1	6.085419E-7	-6.085419E-7	-5.310530E-12	2.519238E+1
-2.500000E-1	5.052137E-7	-5.052137E-7	-4.408821E-12	2.589551E+1
-2.000000E-1	3.409618E-7	-3.409618E-7	-2.975453E-12	2.659863E+1
-1.500000E-1	2.178632E-7	-2.178632E-7	-1.901215E-12	2.730176E+1
-1.000000E-1	1.280157E-7	-1.280157E-7	-1.117148E-12	2.800488E+1
-5.000000E-2	4.913321E-8	-4.913321E-8	-4.287681E-13	2.870801E+1
0.000000E+0	1.656751E-8	1.656751E-8	1.445788E-13	2.941113E+1
