voltage_spot_1_scan_1	absJ_spot_1_scan_1	J_spot_1_scan_1	current_spot_1_scan_1	time_spot_1_scan_1	
0.000000E+0	4.630093E-9	-4.630093E-9	-1.795786E-14	0.000000E+0
5.000000E-2	2.624124E-7	2.624124E-7	1.017769E-12	7.031250E-1
1.000000E-1	5.243205E-7	5.243205E-7	2.033582E-12	1.406250E+0
1.500000E-1	8.833458E-7	8.833458E-7	3.426065E-12	2.109375E+0
2.000000E-1	1.301013E-6	1.301013E-6	5.045991E-12	2.812500E+0
2.500000E-1	1.763049E-6	1.763049E-6	6.838002E-12	3.515625E+0
3.000000E-1	2.491487E-6	2.491487E-6	9.663256E-12	4.218750E+0
3.500000E-1	3.021952E-6	3.021952E-6	1.172067E-11	4.921875E+0
4.000000E-1	3.800169E-6	3.800169E-6	1.473899E-11	5.625000E+0
4.500000E-1	4.942703E-6	4.942703E-6	1.917032E-11	6.328125E+0
5.000000E-1	5.920501E-6	5.920501E-6	2.296272E-11	7.031250E+0
5.000000E-1	5.991949E-6	5.991949E-6	2.323983E-11	7.734375E+0
4.500000E-1	4.852449E-6	4.852449E-6	1.882027E-11	8.437500E+0
4.000000E-1	3.956698E-6	3.956698E-6	1.534609E-11	9.140625E+0
3.500000E-1	3.053954E-6	3.053954E-6	1.184479E-11	9.843750E+0
3.000000E-1	2.444649E-6	2.444649E-6	9.481596E-12	1.054688E+1
2.500000E-1	1.876594E-6	1.876594E-6	7.278386E-12	1.125000E+1
2.000000E-1	1.413488E-6	1.413488E-6	5.482226E-12	1.195313E+1
1.500000E-1	9.772751E-7	9.772751E-7	3.790371E-12	1.265625E+1
1.000000E-1	6.185789E-7	6.185789E-7	2.399164E-12	1.335938E+1
5.000000E-2	2.764495E-7	2.764495E-7	1.072212E-12	1.406250E+1
0.000000E+0	1.458443E-8	-1.458443E-8	-5.656586E-14	1.476563E+1
-5.000000E-2	2.855950E-7	-2.855950E-7	-1.107683E-12	1.546875E+1
-1.000000E-1	6.047566E-7	-6.047566E-7	-2.345554E-12	1.617188E+1
-1.500000E-1	9.115200E-7	-9.115200E-7	-3.535339E-12	1.687500E+1
-2.000000E-1	1.268871E-6	-1.268871E-6	-4.921327E-12	1.757813E+1
-2.500000E-1	1.644123E-6	-1.644123E-6	-6.376746E-12	1.828125E+1
-3.000000E-1	2.030049E-6	-2.030049E-6	-7.873563E-12	1.898438E+1
-3.500000E-1	2.399708E-6	-2.399708E-6	-9.307291E-12	1.968750E+1
-4.000000E-1	2.808491E-6	-2.808491E-6	-1.089276E-11	2.039063E+1
-4.500000E-1	3.242014E-6	-3.242014E-6	-1.257418E-11	2.109375E+1
-5.000000E-1	3.747685E-6	-3.747685E-6	-1.453543E-11	2.179688E+1
-5.000000E-1	3.822401E-6	-3.822401E-6	-1.482522E-11	2.250000E+1
-4.500000E-1	3.233791E-6	-3.233791E-6	-1.254229E-11	2.320313E+1
-4.000000E-1	2.865879E-6	-2.865879E-6	-1.111534E-11	2.390625E+1
-3.500000E-1	2.439683E-6	-2.439683E-6	-9.462334E-12	2.460938E+1
-3.000000E-1	2.027111E-6	-2.027111E-6	-7.862169E-12	2.531250E+1
-2.500000E-1	1.626583E-6	-1.626583E-6	-6.308717E-12	2.601563E+1
-2.000000E-1	1.311415E-6	-1.311415E-6	-5.086334E-12	2.671875E+1
-1.500000E-1	9.688738E-7	-9.688738E-7	-3.757786E-12	2.742188E+1
-1.000000E-1	6.304440E-7	-6.304440E-7	-2.445183E-12	2.812500E+1
-5.000000E-2	3.115867E-7	-3.115867E-7	-1.208492E-12	2.882813E+1
0.000000E+0	3.117262E-8	3.117262E-8	1.209033E-13	2.953125E+1
