voltage_7_5	absJ_7_5	J_7_5	current_7_5	time_7_5	
0.000000E+0	3.396175E-5	3.396175E-5	2.019183E-10	0.000000E+0
5.000000E-2	3.824023E-3	3.824023E-3	2.273558E-8	6.728516E-1
1.000000E-1	7.814433E-3	7.814433E-3	4.646041E-8	7.900391E-1
1.500000E-1	1.208403E-2	1.208403E-2	7.184516E-8	9.082031E-1
2.000000E-1	1.655160E-2	1.655160E-2	9.840692E-8	1.026367E+0
2.500000E-1	2.195614E-2	2.195614E-2	1.305394E-7	1.390625E+0
3.000000E-1	2.753021E-2	2.753021E-2	1.636798E-7	1.508789E+0
3.500000E-1	3.313274E-2	3.313274E-2	1.969894E-7	1.626953E+0
4.000000E-1	3.975636E-2	3.975636E-2	2.363699E-7	1.744141E+0
4.500000E-1	4.752354E-2	4.752354E-2	2.825494E-7	1.862305E+0
5.000000E-1	5.509922E-2	5.509922E-2	3.275903E-7	1.980469E+0
5.000000E-1	5.542027E-2	5.542027E-2	3.294991E-7	2.098633E+0
4.500000E-1	4.727465E-2	4.727465E-2	2.810696E-7	2.216797E+0
4.000000E-1	3.968044E-2	3.968044E-2	2.359185E-7	2.333984E+0
3.500000E-1	3.296324E-2	3.296324E-2	1.959817E-7	2.452148E+0
3.000000E-1	2.656164E-2	2.656164E-2	1.579212E-7	2.570313E+0
2.500000E-1	2.088746E-2	2.088746E-2	1.241856E-7	2.688477E+0
2.000000E-1	1.582941E-2	1.582941E-2	9.411315E-8	2.929688E+0
1.500000E-1	1.135015E-2	1.135015E-2	6.748186E-8	3.047852E+0
1.000000E-1	7.327324E-3	7.327324E-3	4.356432E-8	3.166016E+0
5.000000E-2	3.552224E-3	3.552224E-3	2.111961E-8	3.283203E+0
0.000000E+0	3.229855E-5	3.229855E-5	1.920298E-10	3.525391E+0
-5.000000E-2	3.396566E-3	-3.396566E-3	-2.019415E-8	4.198242E+0
-1.000000E-1	6.764290E-3	-6.764290E-3	-4.021683E-8	4.316406E+0
-1.500000E-1	1.001640E-2	-1.001640E-2	-5.955211E-8	4.434570E+0
-2.000000E-1	1.318156E-2	-1.318156E-2	-7.837046E-8	4.551758E+0
-2.500000E-1	1.640281E-2	-1.640281E-2	-9.752229E-8	4.669922E+0
-3.000000E-1	2.048507E-2	-2.048507E-2	-1.217932E-7	5.034180E+0
-3.500000E-1	2.384589E-2	-2.384589E-2	-1.417748E-7	5.152344E+0
-4.000000E-1	2.719780E-2	-2.719780E-2	-1.617035E-7	5.270508E+0
-4.500000E-1	3.071060E-2	-3.071060E-2	-1.825887E-7	5.387695E+0
-5.000000E-1	3.399790E-2	-3.399790E-2	-2.021332E-7	5.505859E+0
-5.000000E-1	3.431833E-2	-3.431833E-2	-2.040383E-7	5.624023E+0
-4.500000E-1	3.066179E-2	-3.066179E-2	-1.822985E-7	5.742188E+0
-4.000000E-1	2.717903E-2	-2.717903E-2	-1.615919E-7	5.860352E+0
-3.500000E-1	2.390627E-2	-2.390627E-2	-1.421338E-7	5.977539E+0
-3.000000E-1	2.045902E-2	-2.045902E-2	-1.216383E-7	6.095703E+0
-2.500000E-1	1.718285E-2	-1.718285E-2	-1.021600E-7	6.213867E+0
-2.000000E-1	1.357147E-2	-1.357147E-2	-8.068866E-8	6.455078E+0
-1.500000E-1	1.030022E-2	-1.030022E-2	-6.123956E-8	6.573242E+0
-1.000000E-1	6.889363E-3	-6.889363E-3	-4.096044E-8	6.691406E+0
-5.000000E-2	3.463842E-3	-3.463842E-3	-2.059414E-8	6.809570E+0
0.000000E+0	3.574702E-5	3.574702E-5	2.125325E-10	7.050781E+0
