voltage_1_8_10	absJ_1_8_10	J_1_8_10	current_1_8_10	time_1_8_10	
0.000000E+0	7.419698E-6	7.419698E-6	4.411353E-11	0.000000E+0
5.000000E-2	2.060632E-3	2.060632E-3	1.225141E-8	5.488281E-1
1.000000E-1	4.218892E-3	4.218892E-3	2.508326E-8	6.669922E-1
1.500000E-1	6.659315E-3	6.659315E-3	3.959270E-8	7.851563E-1
2.000000E-1	9.380969E-3	9.380969E-3	5.577419E-8	9.023438E-1
2.500000E-1	1.219428E-2	1.219428E-2	7.250064E-8	1.020508E+0
3.000000E-1	1.545858E-2	1.545858E-2	9.190838E-8	1.138672E+0
3.500000E-1	1.964292E-2	1.964292E-2	1.167862E-7	1.502930E+0
4.000000E-1	2.322099E-2	2.322099E-2	1.380595E-7	1.621094E+0
4.500000E-1	2.919220E-2	2.919220E-2	1.735611E-7	1.738281E+0
5.000000E-1	3.471964E-2	3.471964E-2	2.064243E-7	1.856445E+0
5.000000E-1	3.440465E-2	3.440465E-2	2.045515E-7	1.974609E+0
4.500000E-1	2.851328E-2	2.851328E-2	1.695246E-7	2.092773E+0
4.000000E-1	2.410096E-2	2.410096E-2	1.432913E-7	2.210938E+0
3.500000E-1	1.973080E-2	1.973080E-2	1.173087E-7	2.329102E+0
3.000000E-1	1.569151E-2	1.569151E-2	9.329327E-8	2.570313E+0
2.500000E-1	1.241044E-2	1.241044E-2	7.378578E-8	2.688477E+0
2.000000E-1	9.266202E-3	9.266202E-3	5.509185E-8	2.805664E+0
1.500000E-1	6.666917E-3	6.666917E-3	3.963790E-8	2.923828E+0
1.000000E-1	4.139420E-3	4.139420E-3	2.461076E-8	3.041992E+0
5.000000E-2	1.979670E-3	1.979670E-3	1.177005E-8	3.160156E+0
0.000000E+0	8.707306E-6	8.707306E-6	5.176895E-11	3.841797E+0
-5.000000E-2	1.824148E-3	-1.824148E-3	-1.084540E-8	4.391602E+0
-1.000000E-1	3.750134E-3	-3.750134E-3	-2.229628E-8	4.509766E+0
-1.500000E-1	5.701290E-3	-5.701290E-3	-3.389680E-8	4.627930E+0
-2.000000E-1	7.695579E-3	-7.695579E-3	-4.575377E-8	4.745117E+0
-2.500000E-1	9.893518E-3	-9.893518E-3	-5.882153E-8	4.863281E+0
-3.000000E-1	1.209181E-2	-1.209181E-2	-7.189142E-8	4.981445E+0
-3.500000E-1	1.442677E-2	-1.442677E-2	-8.577381E-8	5.099609E+0
-4.000000E-1	1.679525E-2	-1.679525E-2	-9.985553E-8	5.217773E+0
-4.500000E-1	2.082979E-2	-2.082979E-2	-1.238427E-7	5.581055E+0
-5.000000E-1	2.345027E-2	-2.345027E-2	-1.394227E-7	5.699219E+0
-5.000000E-1	2.358310E-2	-2.358310E-2	-1.402124E-7	5.817383E+0
-4.500000E-1	2.101961E-2	-2.101961E-2	-1.249713E-7	5.935547E+0
-4.000000E-1	1.806896E-2	-1.806896E-2	-1.074283E-7	6.053711E+0
-3.500000E-1	1.518393E-2	-1.518393E-2	-9.027548E-8	6.294922E+0
-3.000000E-1	1.278394E-2	-1.278394E-2	-7.600644E-8	6.413086E+0
-2.500000E-1	1.040398E-2	-1.040398E-2	-6.185644E-8	6.530273E+0
-2.000000E-1	8.145211E-3	-8.145211E-3	-4.842704E-8	6.648438E+0
-1.500000E-1	5.869413E-3	-5.869413E-3	-3.489637E-8	6.766602E+0
-1.000000E-1	3.902225E-3	-3.902225E-3	-2.320053E-8	6.884766E+0
-5.000000E-2	1.916685E-3	-1.916685E-3	-1.139558E-8	7.002930E+0
0.000000E+0	6.204097E-6	6.204097E-6	3.688622E-11	7.684570E+0
0.000000E+0	2.838431E-6	2.838431E-6	1.687578E-11	8.298828E+0
5.000000E-2	2.045987E-3	2.045987E-3	1.216434E-8	8.847656E+0
1.000000E-1	4.137252E-3	4.137252E-3	2.459787E-8	8.965820E+0
