voltage_15_4	absJ_15_4	J_15_4	current_15_4	time_15_4	
0.000000E+0	7.078484E-8	7.078484E-8	2.367273E-13	0.000000E+0
5.000000E-2	1.561047E-4	1.561047E-4	5.220643E-10	6.728516E-1
1.000000E-1	2.705958E-4	2.705958E-4	9.049594E-10	9.453125E-1
1.500000E-1	3.024033E-4	3.024033E-4	1.011334E-9	1.216797E+0
2.000000E-1	8.887176E-4	8.887176E-4	2.972158E-9	1.889648E+0
2.500000E-1	1.239950E-3	1.239950E-3	4.146792E-9	2.007813E+0
3.000000E-1	1.834306E-3	1.834306E-3	6.134510E-9	2.125000E+0
3.500000E-1	2.522350E-3	2.522350E-3	8.435552E-9	2.243164E+0
4.000000E-1	3.219971E-3	3.219971E-3	1.076862E-8	2.608398E+0
4.500000E-1	4.374432E-3	4.374432E-3	1.462951E-8	2.726563E+0
5.000000E-1	5.893562E-3	5.893562E-3	1.970997E-8	2.843750E+0
5.000000E-1	5.772249E-3	5.772249E-3	1.930426E-8	2.961914E+0
4.500000E-1	4.604434E-3	4.604434E-3	1.539871E-8	3.080078E+0
4.000000E-1	3.295448E-3	3.295448E-3	1.102104E-8	3.198242E+0
3.500000E-1	2.463895E-3	2.463895E-3	8.240060E-9	3.439453E+0
3.000000E-1	1.833537E-3	1.833537E-3	6.131939E-9	3.557617E+0
2.500000E-1	1.401929E-3	1.401929E-3	4.688504E-9	3.675781E+0
2.000000E-1	9.076509E-4	9.076509E-4	3.035477E-9	3.792969E+0
1.500000E-1	6.460553E-4	6.460553E-4	2.160617E-9	3.911133E+0
1.000000E-1	3.864275E-4	3.864275E-4	1.292338E-9	4.029297E+0
5.000000E-2	1.550822E-4	1.550822E-4	5.186448E-10	4.270508E+0
0.000000E+0	5.714118E-7	5.714118E-7	1.910985E-12	5.259766E+0
-5.000000E-2	1.336529E-4	-1.336529E-4	-4.469782E-10	5.933594E+0
-1.000000E-1	2.732501E-4	-2.732501E-4	-9.138363E-10	6.206055E+0
-1.500000E-1	5.404123E-4	-5.404123E-4	-1.807313E-9	6.878906E+0
-2.000000E-1	8.047514E-4	-8.047514E-4	-2.691348E-9	6.997070E+0
-2.500000E-1	1.099336E-3	-1.099336E-3	-3.676533E-9	7.114258E+0
-3.000000E-1	1.501778E-3	-1.501778E-3	-5.022429E-9	7.232422E+0
-3.500000E-1	1.930543E-3	-1.930543E-3	-6.456357E-9	7.350586E+0
-4.000000E-1	2.434514E-3	-2.434514E-3	-8.141800E-9	7.468750E+0
-4.500000E-1	3.572637E-3	-3.572637E-3	-1.194805E-8	7.833008E+0
-5.000000E-1	4.072446E-3	-4.072446E-3	-1.361957E-8	7.951172E+0
-5.000000E-1	4.001292E-3	-4.001292E-3	-1.338161E-8	8.069336E+0
-4.500000E-1	3.269165E-3	-3.269165E-3	-1.093314E-8	8.187500E+0
-4.000000E-1	2.375819E-3	-2.375819E-3	-7.945504E-9	8.428711E+0
-3.500000E-1	1.955337E-3	-1.955337E-3	-6.539278E-9	8.546875E+0
-3.000000E-1	1.490463E-3	-1.490463E-3	-4.984589E-9	8.665039E+0
-2.500000E-1	1.118681E-3	-1.118681E-3	-3.741230E-9	8.782227E+0
-2.000000E-1	8.397068E-4	-8.397068E-4	-2.808250E-9	8.900391E+0
-1.500000E-1	5.610198E-4	-5.610198E-4	-1.876231E-9	9.018555E+0
-1.000000E-1	3.341619E-4	-3.341619E-4	-1.117545E-9	9.136719E+0
-5.000000E-2	1.526331E-4	-1.526331E-4	-5.104542E-10	9.377930E+0
0.000000E+0	1.246843E-6	1.246843E-6	4.169845E-12	1.036719E+1
