voltage_5_2_500mv_500ms	absJ_5_2_500mv_500ms	J_5_2_500mv_500ms	current_5_2_500mv_500ms	time_5_2_500mv_500ms	
0.000000E+0	4.169549E-8	4.169549E-8	1.956768E-13	0.000000E+0
5.000000E-2	1.079411E-7	1.079411E-7	5.065670E-13	1.002930E+0
1.000000E-1	1.684587E-7	1.684587E-7	7.905759E-13	2.005859E+0
1.500000E-1	2.375491E-7	2.375491E-7	1.114817E-12	3.008789E+0
2.000000E-1	5.482365E-7	5.482365E-7	2.572872E-12	4.010742E+0
2.500000E-1	1.152650E-6	1.152650E-6	5.409381E-12	5.013672E+0
3.000000E-1	8.045160E-7	8.045160E-7	3.775591E-12	6.015625E+0
3.500000E-1	1.011855E-6	1.011855E-6	4.748632E-12	7.018555E+0
4.000000E-1	1.708498E-6	1.708498E-6	8.017975E-12	8.021484E+0
4.500000E-1	3.086525E-6	3.086525E-6	1.448505E-11	9.024414E+0
5.000000E-1	4.701463E-6	4.701463E-6	2.206395E-11	1.002637E+1
5.000000E-1	1.179529E-5	1.179529E-5	5.535526E-11	1.102930E+1
4.500000E-1	7.120125E-6	7.120125E-6	3.341472E-11	1.203223E+1
4.000000E-1	9.861086E-6	9.861086E-6	4.627804E-11	1.303418E+1
3.500000E-1	1.280012E-5	1.280012E-5	6.007091E-11	1.403711E+1
3.000000E-1	1.487738E-5	1.487738E-5	6.981948E-11	1.503906E+1
2.500000E-1	1.451239E-5	1.451239E-5	6.810662E-11	1.604199E+1
2.000000E-1	9.831627E-6	9.831627E-6	4.613979E-11	1.704492E+1
1.500000E-1	7.044699E-6	7.044699E-6	3.306075E-11	1.804688E+1
1.000000E-1	4.354533E-6	4.354533E-6	2.043581E-11	1.904980E+1
5.000000E-2	2.550008E-6	2.550008E-6	1.196718E-11	2.005273E+1
0.000000E+0	9.306080E-9	9.306080E-9	4.367340E-14	2.105469E+1
-5.000000E-2	5.522862E-6	-5.522862E-6	-2.591877E-11	2.205859E+1
-1.000000E-1	2.275523E-5	-2.275523E-5	-1.067902E-10	2.423926E+1
-1.500000E-1	5.021853E-5	-5.021853E-5	-2.356754E-10	2.490625E+1
-2.000000E-1	4.595861E-5	-4.595861E-5	-2.156836E-10	2.557422E+1
-2.500000E-1	9.356353E-5	-9.356353E-5	-4.390933E-10	2.624219E+1
-3.000000E-1	1.161693E-4	-1.161693E-4	-5.451820E-10	2.691016E+1
-3.500000E-1	1.501535E-4	-1.501535E-4	-7.046700E-10	2.757813E+1
-4.000000E-1	1.175032E-4	-1.175032E-4	-5.514419E-10	2.824512E+1
-4.500000E-1	1.846174E-4	-1.846174E-4	-8.664088E-10	2.891309E+1
-5.000000E-1	6.892727E-5	-6.892727E-5	-3.234754E-10	2.958105E+1
-5.000000E-1	8.360754E-5	-8.360754E-5	-3.923699E-10	3.024902E+1
-4.500000E-1	6.398603E-5	-6.398603E-5	-3.002862E-10	3.091699E+1
-4.000000E-1	4.782056E-5	-4.782056E-5	-2.244217E-10	3.158398E+1
-3.500000E-1	6.335822E-5	-6.335822E-5	-2.973399E-10	3.225195E+1
-3.000000E-1	5.237398E-5	-5.237398E-5	-2.457909E-10	3.291992E+1
-2.500000E-1	3.843904E-5	-3.843904E-5	-1.803943E-10	3.358789E+1
-2.000000E-1	2.842157E-5	-2.842157E-5	-1.333823E-10	3.425586E+1
-1.500000E-1	2.239765E-5	-2.239765E-5	-1.051121E-10	3.492383E+1
-1.000000E-1	1.612545E-5	-1.612545E-5	-7.567667E-11	3.669727E+1
-5.000000E-2	4.970504E-6	-4.970504E-6	-2.332656E-11	3.769922E+1
0.000000E+0	2.236475E-8	2.236475E-8	1.049577E-13	3.870215E+1
