voltage_4_1_500mv_500ms	absJ_4_1_500mv_500ms	J_4_1_500mv_500ms	current_4_1_500mv_500ms	time_4_1_500mv_500ms	
0.000000E+0	1.482315E-7	1.482315E-7	4.656830E-13	0.000000E+0
5.000000E-2	3.419848E-7	3.419848E-7	1.074377E-12	1.002930E+0
1.000000E-1	5.395279E-7	5.395279E-7	1.694977E-12	2.005859E+0
1.500000E-1	8.117749E-7	8.117749E-7	2.550266E-12	3.007813E+0
2.000000E-1	1.044088E-6	1.044088E-6	3.280098E-12	4.010742E+0
2.500000E-1	1.357160E-6	1.357160E-6	4.263645E-12	5.013672E+0
3.000000E-1	1.935213E-6	1.935213E-6	6.079651E-12	6.015625E+0
3.500000E-1	1.926975E-6	1.926975E-6	6.053769E-12	7.018555E+0
4.000000E-1	2.537707E-6	2.537707E-6	7.972442E-12	8.021484E+0
4.500000E-1	2.940794E-6	2.940794E-6	9.238776E-12	9.023438E+0
5.000000E-1	3.657368E-6	3.657368E-6	1.148996E-11	1.002637E+1
5.000000E-1	3.706999E-6	3.706999E-6	1.164588E-11	1.102930E+1
4.500000E-1	2.826846E-6	2.826846E-6	8.880799E-12	1.203125E+1
4.000000E-1	2.435214E-6	2.435214E-6	7.650450E-12	1.303418E+1
3.500000E-1	2.071270E-6	2.071270E-6	6.507087E-12	1.403711E+1
3.000000E-1	1.688954E-6	1.688954E-6	5.306006E-12	1.503906E+1
2.500000E-1	1.296200E-6	1.296200E-6	4.072132E-12	1.604199E+1
2.000000E-1	9.632134E-7	9.632134E-7	3.026024E-12	1.704492E+1
1.500000E-1	4.874244E-7	4.874244E-7	1.531289E-12	1.804688E+1
1.000000E-1	3.707069E-7	3.707069E-7	1.164610E-12	1.904980E+1
5.000000E-2	1.895478E-7	1.895478E-7	5.954820E-13	2.005273E+1
0.000000E+0	2.605846E-8	2.605846E-8	8.186507E-14	2.105469E+1
-5.000000E-2	1.458417E-7	-1.458417E-7	-4.581752E-13	2.205859E+1
-1.000000E-1	3.496446E-7	-3.496446E-7	-1.098441E-12	2.306055E+1
-1.500000E-1	5.325751E-7	-5.325751E-7	-1.673134E-12	2.406348E+1
-2.000000E-1	7.479073E-7	-7.479073E-7	-2.349620E-12	2.506543E+1
-2.500000E-1	9.816295E-7	-9.816295E-7	-3.083880E-12	2.606836E+1
-3.000000E-1	1.109581E-6	-1.109581E-6	-3.485850E-12	2.707129E+1
-3.500000E-1	1.425918E-6	-1.425918E-6	-4.479653E-12	2.807324E+1
-4.000000E-1	1.519046E-6	-1.519046E-6	-4.772224E-12	2.907617E+1
-4.500000E-1	1.837636E-6	-1.837636E-6	-5.773104E-12	3.007813E+1
-5.000000E-1	1.708872E-6	-1.708872E-6	-5.368581E-12	3.108105E+1
-5.000000E-1	1.722668E-6	-1.722668E-6	-5.411921E-12	3.208301E+1
-4.500000E-1	1.438591E-6	-1.438591E-6	-4.519468E-12	3.308594E+1
-4.000000E-1	1.246442E-6	-1.246442E-6	-3.915812E-12	3.408789E+1
-3.500000E-1	9.806093E-7	-9.806093E-7	-3.080675E-12	3.509082E+1
-3.000000E-1	9.513216E-7	-9.513216E-7	-2.988665E-12	3.609375E+1
-2.500000E-1	6.742908E-7	-6.742908E-7	-2.118347E-12	3.709570E+1
-2.000000E-1	4.309696E-7	-4.309696E-7	-1.353931E-12	3.809863E+1
-1.500000E-1	2.565338E-7	-2.565338E-7	-8.059248E-13	3.910059E+1
-1.000000E-1	1.022902E-7	-1.022902E-7	-3.213541E-13	4.010352E+1
-5.000000E-2	1.043929E-7	1.043929E-7	3.279599E-13	4.110547E+1
0.000000E+0	2.367614E-7	2.367614E-7	7.438078E-13	4.210840E+1
