voltage_7_6_10	absJ_7_6_10	J_7_6_10	current_7_6_10	time_7_6_10	
0.000000E+0	4.784788E-6	4.784788E-6	4.175515E-11	0.000000E+0
5.000000E-2	1.216818E-2	1.216818E-2	1.061874E-7	7.685547E-1
1.000000E-1	2.538431E-2	2.538431E-2	2.215199E-7	9.570313E-1
1.500000E-1	3.993890E-2	3.993890E-2	3.485326E-7	1.144531E+0
2.000000E-1	5.601668E-2	5.601668E-2	4.888377E-7	1.333008E+0
2.500000E-1	7.399215E-2	7.399215E-2	6.457033E-7	1.520508E+0
3.000000E-1	9.435300E-2	9.435300E-2	8.233853E-7	1.708984E+0
3.500000E-1	1.166488E-1	1.166488E-1	1.017953E-6	1.897461E+0
4.000000E-1	1.428907E-1	1.428907E-1	1.246957E-6	2.478516E+0
4.500000E-1	1.708645E-1	1.708645E-1	1.491074E-6	2.666992E+0
5.000000E-1	2.036300E-1	2.036300E-1	1.777007E-6	2.854492E+0
5.000000E-1	2.052516E-1	2.052516E-1	1.791158E-6	3.042969E+0
4.500000E-1	1.742345E-1	1.742345E-1	1.520483E-6	3.231445E+0
4.000000E-1	1.448469E-1	1.448469E-1	1.264028E-6	3.418945E+0
3.500000E-1	1.199375E-1	1.199375E-1	1.046652E-6	3.607422E+0
3.000000E-1	9.732580E-2	9.732580E-2	8.493278E-7	3.989258E+0
2.500000E-1	7.564119E-2	7.564119E-2	6.600939E-7	4.176758E+0
2.000000E-1	5.682858E-2	5.682858E-2	4.959229E-7	4.365234E+0
1.500000E-1	4.022442E-2	4.022442E-2	3.510243E-7	4.553711E+0
1.000000E-1	2.555976E-2	2.555976E-2	2.230510E-7	4.741211E+0
5.000000E-2	1.219203E-2	1.219203E-2	1.063955E-7	4.929688E+0
0.000000E+0	4.708309E-6	4.708309E-6	4.108775E-11	6.047852E+0
-5.000000E-2	1.161021E-2	-1.161021E-2	-1.013182E-7	6.430664E+0
-1.000000E-1	2.370517E-2	-2.370517E-2	-2.068666E-7	7.004883E+0
-1.500000E-1	3.599234E-2	-3.599234E-2	-3.140924E-7	7.193359E+0
-2.000000E-1	4.913877E-2	-4.913877E-2	-4.288167E-7	7.381836E+0
-2.500000E-1	6.274896E-2	-6.274896E-2	-5.475880E-7	7.569336E+0
-3.000000E-1	7.678197E-2	-7.678197E-2	-6.700491E-7	7.757813E+0
-3.500000E-1	9.109761E-2	-9.109761E-2	-7.949766E-7	7.945313E+0
-4.000000E-1	1.058829E-1	-1.058829E-1	-9.240030E-7	8.133789E+0
-4.500000E-1	1.266922E-1	-1.266922E-1	-1.105598E-6	8.715820E+0
-5.000000E-1	1.418992E-1	-1.418992E-1	-1.238304E-6	8.903320E+0
-5.000000E-1	1.426350E-1	-1.426350E-1	-1.244725E-6	9.091797E+0
-4.500000E-1	1.252453E-1	-1.252453E-1	-1.092971E-6	9.280273E+0
-4.000000E-1	1.097270E-1	-1.097270E-1	-9.575485E-7	9.661133E+0
-3.500000E-1	9.282480E-2	-9.282480E-2	-8.100492E-7	9.849609E+0
-3.000000E-1	7.666789E-2	-7.666789E-2	-6.690536E-7	1.003809E+1
-2.500000E-1	6.266930E-2	-6.266930E-2	-5.468928E-7	1.022559E+1
-2.000000E-1	4.899802E-2	-4.899802E-2	-4.275884E-7	1.041406E+1
