voltage_1_3	absJ_1_3	J_1_3	current_1_3	time_1_3	
0.000000E+0	1.004042E-6	1.004042E-6	9.327331E-12	0.000000E+0
5.000000E-2	1.669466E-4	1.669466E-4	1.550898E-9	6.728516E-1
1.000000E-1	3.391830E-4	3.391830E-4	3.150937E-9	7.900391E-1
1.500000E-1	5.277534E-4	5.277534E-4	4.902715E-9	9.082031E-1
2.000000E-1	7.573499E-4	7.573499E-4	7.035617E-9	1.026367E+0
2.500000E-1	9.471676E-4	9.471676E-4	8.798982E-9	1.144531E+0
3.000000E-1	1.092740E-3	1.092740E-3	1.015132E-8	1.262695E+0
3.500000E-1	1.129369E-3	1.129369E-3	1.049159E-8	1.379883E+0
4.000000E-1	2.068276E-3	2.068276E-3	1.921384E-8	1.745117E+0
4.500000E-1	2.449795E-3	2.449795E-3	2.275807E-8	1.863281E+0
5.000000E-1	2.936084E-3	2.936084E-3	2.727559E-8	1.980469E+0
5.000000E-1	2.799021E-3	2.799021E-3	2.600230E-8	2.098633E+0
4.500000E-1	2.524921E-3	2.524921E-3	2.345597E-8	2.216797E+0
4.000000E-1	1.964239E-3	1.964239E-3	1.824736E-8	2.334961E+0
3.500000E-1	1.584256E-3	1.584256E-3	1.471740E-8	2.453125E+0
3.000000E-1	1.245773E-3	1.245773E-3	1.157296E-8	2.570313E+0
2.500000E-1	9.754792E-4	9.754792E-4	9.061991E-9	2.812500E+0
2.000000E-1	7.235483E-4	7.235483E-4	6.721607E-9	2.929688E+0
1.500000E-1	5.250560E-4	5.250560E-4	4.877657E-9	3.047852E+0
1.000000E-1	3.336784E-4	3.336784E-4	3.099800E-9	3.166016E+0
5.000000E-2	1.569563E-4	1.569563E-4	1.458090E-9	3.284180E+0
0.000000E+0	1.174733E-6	1.174733E-6	1.091302E-11	3.965820E+0
-5.000000E-2	1.384592E-4	-1.384592E-4	-1.286256E-9	4.980469E+0
-1.000000E-1	2.927056E-4	-2.927056E-4	-2.719172E-9	5.098633E+0
-1.500000E-1	4.510620E-4	-4.510620E-4	-4.190268E-9	5.216797E+0
-2.000000E-1	6.065449E-4	-6.065449E-4	-5.634671E-9	5.334961E+0
-2.500000E-1	7.836622E-4	-7.836622E-4	-7.280052E-9	5.453125E+0
-3.000000E-1	9.586130E-4	-9.586130E-4	-8.905308E-9	5.570313E+0
-3.500000E-1	1.082730E-3	-1.082730E-3	-1.005833E-8	5.688477E+0
-4.000000E-1	1.379317E-3	-1.379317E-3	-1.281356E-8	6.053711E+0
-4.500000E-1	1.543238E-3	-1.543238E-3	-1.433635E-8	6.171875E+0
-5.000000E-1	1.760010E-3	-1.760010E-3	-1.635011E-8	6.289063E+0
-5.000000E-1	1.759642E-3	-1.759642E-3	-1.634669E-8	6.407227E+0
-4.500000E-1	1.539864E-3	-1.539864E-3	-1.430500E-8	6.525391E+0
-4.000000E-1	1.320492E-3	-1.320492E-3	-1.226709E-8	6.643555E+0
-3.500000E-1	1.134708E-3	-1.134708E-3	-1.054119E-8	6.761719E+0
-3.000000E-1	9.587379E-4	-9.587379E-4	-8.906468E-9	7.249023E+0
-2.500000E-1	7.847118E-4	-7.847118E-4	-7.289803E-9	7.491211E+0
-2.000000E-1	6.221469E-4	-6.221469E-4	-5.779610E-9	7.608398E+0
-1.500000E-1	4.599781E-4	-4.599781E-4	-4.273097E-9	7.726563E+0
-1.000000E-1	3.035198E-4	-3.035198E-4	-2.819633E-9	7.844727E+0
-5.000000E-2	1.487260E-4	-1.487260E-4	-1.381632E-9	7.962891E+0
0.000000E+0	7.492896E-7	7.492896E-7	6.960738E-12	8.644531E+0
