voltage_2_1_500mv_500ms	absJ_2_1_500mv_500ms	J_2_1_500mv_500ms	current_2_1_500mv_500ms	time_2_1_500mv_500ms	
0.000000E+0	1.484742E-6	-1.484742E-6	-3.685496E-12	0.000000E+0
5.000000E-2	4.315241E-4	4.315241E-4	1.071149E-9	4.031250E+0
1.000000E-1	8.939802E-4	8.939802E-4	2.219079E-9	4.698242E+0
1.500000E-1	1.390773E-3	1.390773E-3	3.452240E-9	5.365234E+0
2.000000E-1	2.214528E-3	2.214528E-3	5.497003E-9	6.033203E+0
2.500000E-1	3.025141E-3	3.025141E-3	7.509144E-9	6.700195E+0
3.000000E-1	4.306434E-3	4.306434E-3	1.068963E-8	9.379883E+0
3.500000E-1	5.585196E-3	5.585196E-3	1.386383E-8	1.004687E+1
4.000000E-1	6.561243E-3	6.561243E-3	1.628662E-8	1.071387E+1
4.500000E-1	7.577924E-3	7.577924E-3	1.881027E-8	1.138184E+1
5.000000E-1	1.006129E-2	1.006129E-2	2.497460E-8	1.204883E+1
5.000000E-1	1.080455E-2	1.080455E-2	2.681954E-8	1.271582E+1
4.500000E-1	9.434790E-3	9.434790E-3	2.341947E-8	1.338281E+1
4.000000E-1	7.550194E-3	7.550194E-3	1.874144E-8	1.405078E+1
3.500000E-1	6.144483E-3	6.144483E-3	1.525212E-8	1.471777E+1
3.000000E-1	4.740014E-3	4.740014E-3	1.176588E-8	1.538477E+1
2.500000E-1	3.463994E-3	3.463994E-3	8.598486E-9	1.672461E+1
2.000000E-1	2.483616E-3	2.483616E-3	6.164946E-9	1.739258E+1
1.500000E-1	1.644563E-3	1.644563E-3	4.082210E-9	1.805957E+1
1.000000E-1	1.132080E-3	1.132080E-3	2.810100E-9	1.872656E+1
5.000000E-2	4.593259E-4	4.593259E-4	1.140160E-9	1.939453E+1
0.000000E+0	1.182374E-6	-1.182374E-6	-2.934944E-12	2.116699E+1
-5.000000E-2	4.521731E-4	-4.521731E-4	-1.122405E-9	2.318164E+1
-1.000000E-1	9.500573E-4	-9.500573E-4	-2.358276E-9	2.384863E+1
-1.500000E-1	1.602424E-3	-1.602424E-3	-3.977610E-9	2.451563E+1
-2.000000E-1	2.422242E-3	-2.422242E-3	-6.012601E-9	2.518262E+1
-2.500000E-1	3.196201E-3	-3.196201E-3	-7.933758E-9	2.584961E+1
-3.000000E-1	4.399024E-3	-4.399024E-3	-1.091946E-8	2.786230E+1
-3.500000E-1	5.282325E-3	-5.282325E-3	-1.311203E-8	2.852930E+1
-4.000000E-1	6.423328E-3	-6.423328E-3	-1.594428E-8	2.919629E+1
-4.500000E-1	7.650394E-3	-7.650394E-3	-1.899016E-8	2.986426E+1
-5.000000E-1	9.226861E-3	-9.226861E-3	-2.290334E-8	3.053125E+1
-5.000000E-1	9.922755E-3	-9.922755E-3	-2.463072E-8	3.119824E+1
-4.500000E-1	7.602711E-3	-7.602711E-3	-1.887180E-8	3.186523E+1
-4.000000E-1	6.320760E-3	-6.320760E-3	-1.568968E-8	3.253223E+1
-3.500000E-1	4.487803E-3	-4.487803E-3	-1.113983E-8	3.320020E+1
-3.000000E-1	3.562182E-3	-3.562182E-3	-8.842213E-9	3.454004E+1
-2.500000E-1	2.898025E-3	-2.898025E-3	-7.193610E-9	3.520703E+1
-2.000000E-1	2.002137E-3	-2.002137E-3	-4.969796E-9	3.587402E+1
-1.500000E-1	1.331826E-3	-1.331826E-3	-3.305920E-9	3.654102E+1
-1.000000E-1	8.042051E-4	-8.042051E-4	-1.996235E-9	3.720801E+1
-5.000000E-2	3.548365E-4	-3.548365E-4	-8.807916E-10	3.854785E+1
0.000000E+0	1.130117E-6	-1.130117E-6	-2.805228E-12	4.032227E+1
