voltage_4_1_500mv_500ms	absJ_4_1_500mv_500ms	J_4_1_500mv_500ms	current_4_1_500mv_500ms	time_4_1_500mv_500ms	
0.000000E+0	2.379404E-7	-2.379404E-7	-2.076422E-12	0.000000E+0
5.000000E-2	1.301091E-5	1.301091E-5	1.135416E-10	2.013672E+0
1.000000E-1	2.959983E-5	2.959983E-5	2.583072E-10	2.681641E+0
1.500000E-1	5.308378E-5	5.308378E-5	4.632434E-10	3.349609E+0
2.000000E-1	8.439510E-5	8.439510E-5	7.364862E-10	4.017578E+0
2.500000E-1	1.317252E-4	1.317252E-4	1.149519E-9	6.030273E+0
3.000000E-1	2.049394E-4	2.049394E-4	1.788434E-9	6.697266E+0
3.500000E-1	2.880079E-4	2.880079E-4	2.513343E-9	7.365234E+0
4.000000E-1	4.334443E-4	4.334443E-4	3.782515E-9	8.032227E+0
4.500000E-1	5.272676E-4	5.272676E-4	4.601278E-9	8.699219E+0
5.000000E-1	7.013363E-4	7.013363E-4	6.120314E-9	9.367188E+0
5.000000E-1	7.116044E-4	7.116044E-4	6.209920E-9	1.003418E+1
4.500000E-1	5.391309E-4	5.391309E-4	4.704805E-9	1.070117E+1
4.000000E-1	4.139571E-4	4.139571E-4	3.612457E-9	1.136816E+1
3.500000E-1	3.147198E-4	3.147198E-4	2.746448E-9	1.203613E+1
3.000000E-1	2.216081E-4	2.216081E-4	1.933896E-9	1.270312E+1
2.500000E-1	1.536087E-4	1.536087E-4	1.340489E-9	1.337012E+1
2.000000E-1	9.584914E-5	9.584914E-5	8.364415E-10	1.470996E+1
1.500000E-1	5.935116E-5	5.935116E-5	5.179366E-10	1.537793E+1
1.000000E-1	3.184757E-5	3.184757E-5	2.779225E-10	1.604590E+1
5.000000E-2	1.213386E-5	1.213386E-5	1.058879E-10	1.671387E+1
0.000000E+0	8.477927E-8	-8.477927E-8	-7.398387E-13	1.848730E+1
-5.000000E-2	1.287136E-5	-1.287136E-5	-1.123238E-10	2.050195E+1
-1.000000E-1	3.080129E-5	-3.080129E-5	-2.687920E-10	2.116992E+1
-1.500000E-1	6.059011E-5	-6.059011E-5	-5.287485E-10	2.183789E+1
-2.000000E-1	9.647086E-5	-9.647086E-5	-8.418671E-10	2.250586E+1
-2.500000E-1	1.565788E-4	-1.565788E-4	-1.366408E-9	2.451855E+1
-3.000000E-1	2.215236E-4	-2.215236E-4	-1.933158E-9	2.518555E+1
-3.500000E-1	2.940219E-4	-2.940219E-4	-2.565825E-9	2.585254E+1
-4.000000E-1	3.950263E-4	-3.950263E-4	-3.447255E-9	2.652051E+1
-4.500000E-1	5.825784E-4	-5.825784E-4	-5.083956E-9	2.718750E+1
-5.000000E-1	7.218859E-4	-7.218859E-4	-6.299643E-9	2.785449E+1
-5.000000E-1	7.070352E-4	-7.070352E-4	-6.170046E-9	2.852148E+1
-4.500000E-1	5.235018E-4	-5.235018E-4	-4.568415E-9	2.918848E+1
-4.000000E-1	4.055500E-4	-4.055500E-4	-3.539091E-9	2.985645E+1
-3.500000E-1	2.749849E-4	-2.749849E-4	-2.399696E-9	3.052344E+1
-3.000000E-1	2.635317E-4	-2.635317E-4	-2.299748E-9	3.119043E+1
-2.500000E-1	1.379042E-4	-1.379042E-4	-1.203441E-9	3.185742E+1
-2.000000E-1	1.038908E-4	-1.038908E-4	-9.066184E-10	3.319727E+1
-1.500000E-1	6.033484E-5	-6.033484E-5	-5.265208E-10	3.386523E+1
-1.000000E-1	3.457870E-5	-3.457870E-5	-3.017561E-10	3.453320E+1
-5.000000E-2	1.442704E-5	-1.442704E-5	-1.258997E-10	3.520117E+1
0.000000E+0	4.559166E-8	-4.559166E-8	-3.978623E-13	3.697461E+1
