voltage_spot_3_run_2_10	absJ_spot_3_run_2_10	J_spot_3_run_2_10	current_spot_3_run_2_10	time_spot_3_run_2_10	
0.000000E+0	1.241512E-4	-1.241512E-4	-1.232695E-9	0.000000E+0
5.000000E-2	4.268608E-2	4.268608E-2	4.238294E-7	1.114258E+0
1.000000E-1	8.814266E-2	8.814266E-2	8.751671E-7	1.481445E+0
1.500000E-1	1.449836E-1	1.449836E-1	1.439540E-6	2.608398E+0
2.000000E-1	2.110483E-1	2.110483E-1	2.095495E-6	2.976563E+0
2.500000E-1	2.862981E-1	2.862981E-1	2.842649E-6	3.344727E+0
3.000000E-1	3.596813E-1	3.596813E-1	3.571270E-6	3.711914E+0
3.500000E-1	4.727340E-1	4.727340E-1	4.693768E-6	4.080078E+0
4.000000E-1	5.815574E-1	5.815574E-1	5.774274E-6	4.448242E+0
4.500000E-1	6.946651E-1	6.946651E-1	6.897319E-6	4.815430E+0
5.000000E-1	8.346895E-1	8.346895E-1	8.287619E-6	5.183594E+0
5.000000E-1	8.577581E-1	8.577581E-1	8.516667E-6	5.551758E+0
4.500000E-1	7.150297E-1	7.150297E-1	7.099519E-6	5.918945E+0
4.000000E-1	5.959106E-1	5.959106E-1	5.916787E-6	6.287109E+0
3.500000E-1	4.849404E-1	4.849404E-1	4.814966E-6	6.654297E+0
3.000000E-1	3.798664E-1	3.798664E-1	3.771687E-6	7.022461E+0
2.500000E-1	2.807455E-1	2.807455E-1	2.787518E-6	7.390625E+0
2.000000E-1	1.998529E-1	1.998529E-1	1.984336E-6	7.757813E+0
1.500000E-1	1.380929E-1	1.380929E-1	1.371122E-6	8.125977E+0
1.000000E-1	8.027078E-2	8.027078E-2	7.970073E-7	8.867188E+0
5.000000E-2	4.037025E-2	4.037025E-2	4.008356E-7	9.234375E+0
0.000000E+0	1.187678E-4	-1.187678E-4	-1.179244E-9	9.975586E+0
-5.000000E-2	4.538531E-2	-4.538531E-2	-4.506300E-7	1.109082E+1
-1.000000E-1	9.435353E-2	-9.435353E-2	-9.368347E-7	1.145801E+1
-1.500000E-1	1.574452E-1	-1.574452E-1	-1.563271E-6	1.258496E+1
-2.000000E-1	2.227992E-1	-2.227992E-1	-2.212170E-6	1.295313E+1
-2.500000E-1	2.989196E-1	-2.989196E-1	-2.967968E-6	1.332129E+1
-3.000000E-1	3.763178E-1	-3.763178E-1	-3.736454E-6	1.368848E+1
-3.500000E-1	4.630184E-1	-4.630184E-1	-4.597302E-6	1.405664E+1
-4.000000E-1	5.823710E-1	-5.823710E-1	-5.782352E-6	1.442480E+1
-4.500000E-1	7.026976E-1	-7.026976E-1	-6.977073E-6	1.479199E+1
-5.000000E-1	8.234910E-1	-8.234910E-1	-8.176429E-6	1.516016E+1
-5.000000E-1	8.034213E-1	-8.034213E-1	-7.977157E-6	1.552832E+1
-4.500000E-1	6.704923E-1	-6.704923E-1	-6.657307E-6	1.589551E+1
-4.000000E-1	5.403861E-1	-5.403861E-1	-5.365485E-6	1.626367E+1
-3.500000E-1	4.411343E-1	-4.411343E-1	-4.380016E-6	1.663184E+1
-3.000000E-1	3.541659E-1	-3.541659E-1	-3.516508E-6	1.699902E+1
-2.500000E-1	2.715963E-1	-2.715963E-1	-2.696675E-6	1.736719E+1
-2.000000E-1	2.082247E-1	-2.082247E-1	-2.067460E-6	1.773535E+1
-1.500000E-1	1.508151E-1	-1.508151E-1	-1.497441E-6	1.810254E+1
-1.000000E-1	1.024952E-1	-1.024952E-1	-1.017673E-6	1.884375E+1
-5.000000E-2	4.955758E-2	-4.955758E-2	-4.920565E-7	1.921191E+1
0.000000E+0	1.308474E-4	-1.308474E-4	-1.299182E-9	1.995313E+1
0.000000E+0	1.257298E-4	-1.257298E-4	-1.248369E-9	2.032129E+1
5.000000E-2	5.004146E-2	5.004146E-2	4.968608E-7	2.143555E+1
1.000000E-1	1.052214E-1	1.052214E-1	1.044742E-6	2.180371E+1
1.500000E-1	1.576146E-1	1.576146E-1	1.564953E-6	2.293066E+1
2.000000E-1	2.330870E-1	2.330870E-1	2.314317E-6	2.329785E+1
2.500000E-1	3.189693E-1	3.189693E-1	3.167041E-6	2.366602E+1
3.000000E-1	4.202972E-1	4.202972E-1	4.173124E-6	2.403320E+1
3.500000E-1	5.043614E-1	5.043614E-1	5.007796E-6	2.440137E+1
4.000000E-1	6.335807E-1	6.335807E-1	6.290813E-6	2.476953E+1
4.500000E-1	7.703369E-1	7.703369E-1	7.648663E-6	2.513672E+1
5.000000E-1	8.953713E-1	8.953713E-1	8.890127E-6	2.550488E+1
5.000000E-1	8.975206E-1	8.975206E-1	8.911467E-6	2.587305E+1
4.500000E-1	7.450601E-1	7.450601E-1	7.397690E-6	2.624023E+1
4.000000E-1	5.954231E-1	5.954231E-1	5.911946E-6	2.660840E+1
3.500000E-1	4.793064E-1	4.793064E-1	4.759026E-6	2.697656E+1
3.000000E-1	3.740044E-1	3.740044E-1	3.713484E-6	2.734375E+1
2.500000E-1	2.898093E-1	2.898093E-1	2.877512E-6	2.771191E+1
2.000000E-1	2.187940E-1	2.187940E-1	2.172402E-6	2.808008E+1
1.500000E-1	1.492670E-1	1.492670E-1	1.482070E-6	2.844727E+1
1.000000E-1	9.036350E-2	9.036350E-2	8.972178E-7	2.918848E+1
5.000000E-2	4.564874E-2	4.564874E-2	4.532456E-7	2.955664E+1
0.000000E+0	1.203793E-4	-1.203793E-4	-1.195244E-9	3.029785E+1
-5.000000E-2	4.192045E-2	-4.192045E-2	-4.162275E-7	3.141211E+1
-1.000000E-1	8.732699E-2	-8.732699E-2	-8.670683E-7	3.178027E+1
-1.500000E-1	1.437725E-1	-1.437725E-1	-1.427515E-6	3.290723E+1
-2.000000E-1	2.097471E-1	-2.097471E-1	-2.082576E-6	3.327441E+1
-2.500000E-1	2.674920E-1	-2.674920E-1	-2.655924E-6	3.364258E+1
-3.000000E-1	3.515108E-1	-3.515108E-1	-3.490145E-6	3.400977E+1
-3.500000E-1	4.428785E-1	-4.428785E-1	-4.397333E-6	3.437793E+1
-4.000000E-1	5.394461E-1	-5.394461E-1	-5.356152E-6	3.474609E+1
-4.500000E-1	6.393294E-1	-6.393294E-1	-6.347892E-6	3.511426E+1
-5.000000E-1	7.644175E-1	-7.644175E-1	-7.589889E-6	3.548145E+1
-5.000000E-1	7.630033E-1	-7.630033E-1	-7.575848E-6	3.584961E+1
-4.500000E-1	6.362092E-1	-6.362092E-1	-6.316911E-6	3.621777E+1
-4.000000E-1	5.149818E-1	-5.149818E-1	-5.113246E-6	3.658496E+1
-3.500000E-1	4.099481E-1	-4.099481E-1	-4.070368E-6	3.695313E+1
-3.000000E-1	3.322955E-1	-3.322955E-1	-3.299357E-6	3.732129E+1
