voltage_spot_3_run_2_10	absJ_spot_3_run_2_10	J_spot_3_run_2_10	current_spot_3_run_2_10	time_spot_3_run_2_10	
0.000000E+0	4.513087E-8	-4.513087E-8	-1.750405E-13	0.000000E+0
5.000000E-2	3.900656E-7	3.900656E-7	1.512873E-12	7.031250E-1
1.000000E-1	6.904276E-7	6.904276E-7	2.677830E-12	1.406250E+0
1.500000E-1	1.012606E-6	1.012606E-6	3.927400E-12	2.109375E+0
2.000000E-1	1.521841E-6	1.521841E-6	5.902473E-12	2.812500E+0
2.500000E-1	2.094462E-6	2.094462E-6	8.123391E-12	3.515625E+0
3.000000E-1	2.795685E-6	2.795685E-6	1.084309E-11	4.218750E+0
3.500000E-1	3.700460E-6	3.700460E-6	1.435227E-11	4.921875E+0
4.000000E-1	4.927563E-6	4.927563E-6	1.911160E-11	5.625000E+0
4.500000E-1	6.535900E-6	6.535900E-6	2.534955E-11	6.328125E+0
5.000000E-1	8.583666E-6	8.583666E-6	3.329183E-11	7.031250E+0
5.000000E-1	8.719615E-6	8.719615E-6	3.381911E-11	7.734375E+0
4.500000E-1	6.647438E-6	6.647438E-6	2.578215E-11	8.437500E+0
4.000000E-1	4.931410E-6	4.931410E-6	1.912652E-11	9.140625E+0
3.500000E-1	3.868937E-6	3.868937E-6	1.500571E-11	9.843750E+0
3.000000E-1	3.137259E-6	3.137259E-6	1.216789E-11	1.054688E+1
2.500000E-1	2.408979E-6	2.408979E-6	9.343248E-12	1.125000E+1
2.000000E-1	2.015289E-6	2.015289E-6	7.816317E-12	1.195313E+1
1.500000E-1	1.135350E-6	1.135350E-6	4.403464E-12	1.265625E+1
1.000000E-1	6.635382E-7	6.635382E-7	2.573539E-12	1.335938E+1
5.000000E-2	2.600259E-7	2.600259E-7	1.008513E-12	1.406250E+1
0.000000E+0	1.062524E-7	-1.062524E-7	-4.121009E-13	1.476563E+1
-5.000000E-2	3.804296E-7	-3.804296E-7	-1.475500E-12	1.546875E+1
-1.000000E-1	6.218422E-7	-6.218422E-7	-2.411821E-12	1.617285E+1
-1.500000E-1	1.001889E-6	-1.001889E-6	-3.885836E-12	1.687598E+1
-2.000000E-1	1.147207E-6	-1.147207E-6	-4.449455E-12	1.757910E+1
-2.500000E-1	1.531018E-6	-1.531018E-6	-5.938069E-12	1.828223E+1
-3.000000E-1	1.895068E-6	-1.895068E-6	-7.350037E-12	1.898535E+1
-3.500000E-1	2.375896E-6	-2.375896E-6	-9.214934E-12	1.968848E+1
-4.000000E-1	2.983646E-6	-2.983646E-6	-1.157210E-11	2.039160E+1
-4.500000E-1	3.624557E-6	-3.624557E-6	-1.405788E-11	2.109473E+1
-5.000000E-1	4.510550E-6	-4.510550E-6	-1.749421E-11	2.179785E+1
-5.000000E-1	4.348322E-6	-4.348322E-6	-1.686501E-11	2.250098E+1
-4.500000E-1	3.531398E-6	-3.531398E-6	-1.369656E-11	2.320410E+1
-4.000000E-1	2.793777E-6	-2.793777E-6	-1.083569E-11	2.390723E+1
-3.500000E-1	2.315383E-6	-2.315383E-6	-8.980233E-12	2.461035E+1
-3.000000E-1	1.775576E-6	-1.775576E-6	-6.886589E-12	2.531348E+1
-2.500000E-1	1.325749E-6	-1.325749E-6	-5.141929E-12	2.601660E+1
-2.000000E-1	9.357259E-7	-9.357259E-7	-3.629222E-12	2.671973E+1
-1.500000E-1	6.481557E-7	-6.481557E-7	-2.513878E-12	2.742285E+1
-1.000000E-1	3.581595E-7	-3.581595E-7	-1.389125E-12	2.812598E+1
