voltage_spot_4_run_3_10	absJ_spot_4_run_3_10	J_spot_4_run_3_10	current_spot_4_run_3_10	time_spot_4_run_3_10	
0.000000E+0	3.636041E-9	3.636041E-9	2.570166E-14	0.000000E+0
5.000000E-2	4.230549E-6	4.230549E-6	2.990399E-11	7.031250E-1
1.000000E-1	9.360405E-6	9.360405E-6	6.616480E-11	1.406250E+0
1.500000E-1	1.466133E-5	1.466133E-5	1.036348E-10	2.109375E+0
2.000000E-1	1.963983E-5	1.963983E-5	1.388258E-10	3.224609E+0
2.500000E-1	2.924873E-5	2.924873E-5	2.067471E-10	3.592773E+0
3.000000E-1	3.747992E-5	3.747992E-5	2.649299E-10	3.960938E+0
3.500000E-1	4.675786E-5	4.675786E-5	3.305118E-10	4.330078E+0
4.000000E-1	6.309916E-5	6.309916E-5	4.460217E-10	4.698242E+0
4.500000E-1	7.951026E-5	7.951026E-5	5.620249E-10	5.066406E+0
5.000000E-1	8.314100E-5	8.314100E-5	5.876891E-10	5.434570E+0
5.000000E-1	1.005964E-4	1.005964E-4	7.110741E-10	5.803711E+0
4.500000E-1	1.068443E-4	1.068443E-4	7.552378E-10	6.171875E+0
4.000000E-1	7.998034E-5	7.998034E-5	5.653477E-10	6.540039E+0
3.500000E-1	6.160442E-5	6.160442E-5	4.354560E-10	6.909180E+0
3.000000E-1	4.799145E-5	4.799145E-5	3.392316E-10	7.277344E+0
2.500000E-1	3.615614E-5	3.615614E-5	2.555727E-10	7.645508E+0
2.000000E-1	2.601117E-5	2.601117E-5	1.838621E-10	8.013672E+0
1.500000E-1	1.687958E-5	1.687958E-5	1.193147E-10	8.382813E+0
1.000000E-1	1.107001E-5	1.107001E-5	7.824926E-11	9.557617E+0
5.000000E-2	5.066074E-6	5.066074E-6	3.580997E-11	1.026074E+1
0.000000E+0	6.036183E-8	6.036183E-8	4.266726E-13	1.096387E+1
-5.000000E-2	4.591435E-6	-4.591435E-6	-3.245494E-11	1.166699E+1
-1.000000E-1	9.044001E-6	-9.044001E-6	-6.392828E-11	1.237109E+1
-1.500000E-1	1.367128E-5	-1.367128E-5	-9.663660E-11	1.307422E+1
-2.000000E-1	1.603250E-5	-1.603250E-5	-1.133271E-10	1.418945E+1
-2.500000E-1	2.121421E-5	-2.121421E-5	-1.499544E-10	1.455762E+1
-3.000000E-1	2.529474E-5	-2.529474E-5	-1.787980E-10	1.492578E+1
-3.500000E-1	2.954008E-5	-2.954008E-5	-2.088065E-10	1.529395E+1
-4.000000E-1	3.759791E-5	-3.759791E-5	-2.657640E-10	1.566211E+1
-4.500000E-1	4.059027E-5	-4.059027E-5	-2.869157E-10	1.603125E+1
-5.000000E-1	5.009337E-5	-5.009337E-5	-3.540892E-10	1.639941E+1
-5.000000E-1	4.431205E-5	-4.431205E-5	-3.132234E-10	1.676758E+1
-4.500000E-1	3.753823E-5	-3.753823E-5	-2.653421E-10	1.713672E+1
-4.000000E-1	3.135058E-5	-3.135058E-5	-2.216042E-10	1.750488E+1
-3.500000E-1	2.720466E-5	-2.720466E-5	-1.922984E-10	1.787305E+1
-3.000000E-1	2.421847E-5	-2.421847E-5	-1.711903E-10	1.824219E+1
-2.500000E-1	1.994572E-5	-1.994572E-5	-1.409880E-10	1.861035E+1
-2.000000E-1	1.602929E-5	-1.602929E-5	-1.133044E-10	1.897852E+1
-1.500000E-1	1.288402E-5	-1.288402E-5	-9.107175E-11	2.015332E+1
-1.000000E-1	9.989584E-6	-9.989584E-6	-7.061221E-11	2.085645E+1
-5.000000E-2	5.612557E-6	-5.612557E-6	-3.967283E-11	2.155957E+1
0.000000E+0	8.375265E-8	-8.375265E-8	-5.920126E-13	2.226270E+1
0.000000E+0	5.563811E-8	-5.563811E-8	-3.932826E-13	2.296680E+1
5.000000E-2	6.255132E-6	6.255132E-6	4.421492E-11	2.366992E+1
1.000000E-1	1.305766E-5	1.305766E-5	9.229919E-11	2.437305E+1
1.500000E-1	1.948859E-5	1.948859E-5	1.377567E-10	2.548828E+1
2.000000E-1	2.835957E-5	2.835957E-5	2.004620E-10	2.585645E+1
2.500000E-1	3.942668E-5	3.942668E-5	2.786908E-10	2.622461E+1
3.000000E-1	4.917347E-5	4.917347E-5	3.475868E-10	2.659375E+1
