voltage_5_1_500mv_500ms	absJ_5_1_500mv_500ms	J_5_1_500mv_500ms	current_5_1_500mv_500ms	time_5_1_500mv_500ms	
0.000000E+0	4.053040E-8	4.053040E-8	1.902090E-13	0.000000E+0
5.000000E-2	8.792131E-8	8.792131E-8	4.126144E-13	1.002930E+0
1.000000E-1	1.284990E-7	1.284990E-7	6.030454E-13	2.004883E+0
1.500000E-1	3.145702E-7	3.145702E-7	1.476277E-12	3.007813E+0
2.000000E-1	6.099815E-7	6.099815E-7	2.862641E-12	4.010742E+0
2.500000E-1	8.350337E-7	8.350337E-7	3.918810E-12	5.012695E+0
3.000000E-1	1.262121E-4	1.262121E-4	5.923130E-10	7.360352E+0
3.500000E-1	4.797266E-6	4.797266E-6	2.251355E-11	9.374023E+0
4.000000E-1	1.007694E-5	1.007694E-5	4.729103E-11	1.114648E+1
4.500000E-1	1.397507E-5	1.397507E-5	6.558494E-11	1.214941E+1
5.000000E-1	1.723243E-5	1.723243E-5	8.087173E-11	1.315234E+1
5.000000E-1	2.111430E-5	2.111430E-5	9.908931E-11	1.415430E+1
4.500000E-1	6.987337E-7	6.987337E-7	3.279155E-12	1.633496E+1
4.000000E-1	7.909459E-7	7.909459E-7	3.711906E-12	1.810840E+1
3.500000E-1	1.273629E-6	1.273629E-6	5.977135E-12	1.911133E+1
3.000000E-1	1.203007E-6	1.203007E-6	5.645706E-12	2.011426E+1
2.500000E-1	2.159448E-6	2.159448E-6	1.013428E-11	2.111621E+1
2.000000E-1	1.915532E-6	1.915532E-6	8.989587E-12	2.211914E+1
1.500000E-1	1.602813E-6	1.602813E-6	7.521997E-12	2.312109E+1
1.000000E-1	1.042302E-6	1.042302E-6	4.891518E-12	2.412402E+1
5.000000E-2	8.377483E-7	8.377483E-7	3.931550E-12	2.512695E+1
0.000000E+0	2.013508E-8	-2.013508E-8	-9.449386E-14	2.612891E+1
-5.000000E-2	2.689358E-7	-2.689358E-7	-1.262115E-12	2.713184E+1
-1.000000E-1	2.030985E-7	-2.030985E-7	-9.531403E-13	2.813477E+1
-1.500000E-1	1.468214E-7	-1.468214E-7	-6.890322E-13	2.913672E+1
-2.000000E-1	1.890669E-7	-1.890669E-7	-8.872902E-13	3.013965E+1
-2.500000E-1	1.878486E-7	-1.878486E-7	-8.815726E-13	3.114160E+1
-3.000000E-1	4.797762E-7	-4.797762E-7	-2.251588E-12	3.214453E+1
-3.500000E-1	3.244234E-7	-3.244234E-7	-1.522518E-12	3.314746E+1
-4.000000E-1	3.695255E-7	-3.695255E-7	-1.734182E-12	3.414941E+1
-4.500000E-1	4.233423E-7	-4.233423E-7	-1.986744E-12	3.515234E+1
-5.000000E-1	5.895919E-7	-5.895919E-7	-2.766953E-12	3.615430E+1
-5.000000E-1	6.528982E-7	-6.528982E-7	-3.064049E-12	3.715723E+1
-4.500000E-1	5.844999E-7	-5.844999E-7	-2.743056E-12	3.815918E+1
-4.000000E-1	4.259594E-7	-4.259594E-7	-1.999026E-12	3.916211E+1
-3.500000E-1	3.153836E-7	-3.153836E-7	-1.480094E-12	4.016504E+1
-3.000000E-1	2.842095E-7	-2.842095E-7	-1.333794E-12	4.116699E+1
-2.500000E-1	2.531449E-7	-2.531449E-7	-1.188008E-12	4.216992E+1
-2.000000E-1	1.939669E-7	-1.939669E-7	-9.102857E-13	4.317188E+1
-1.500000E-1	1.798259E-7	-1.798259E-7	-8.439222E-13	4.417480E+1
-1.000000E-1	1.757716E-8	1.757716E-8	8.248957E-14	4.517773E+1
-5.000000E-2	6.357823E-8	6.357823E-8	2.983724E-13	4.617969E+1
0.000000E+0	1.084615E-7	1.084615E-7	5.090095E-13	4.718262E+1
