voltage_1_2_500mv_500ms	absJ_1_2_500mv_500ms	J_1_2_500mv_500ms	current_1_2_500mv_500ms	time_1_2_500mv_500ms	
0.000000E+0	4.021252E-7	4.021252E-7	9.981738E-13	0.000000E+0
5.000000E-2	3.247993E-5	3.247993E-5	8.062317E-11	1.002930E+0
1.000000E-1	6.246093E-5	6.246093E-5	1.550434E-10	3.016602E+0
1.500000E-1	1.345993E-4	1.345993E-4	3.341086E-10	3.684570E+0
2.000000E-1	1.499402E-4	1.499402E-4	3.721885E-10	4.352539E+0
2.500000E-1	2.214360E-4	2.214360E-4	5.496587E-10	5.019531E+0
3.000000E-1	2.949730E-4	2.949730E-4	7.321956E-10	5.687500E+0
3.500000E-1	1.088936E-3	1.088936E-3	2.703006E-9	7.701172E+0
4.000000E-1	1.378114E-3	1.378114E-3	3.420817E-9	8.368164E+0
4.500000E-1	9.537483E-4	9.537483E-4	2.367438E-9	9.035156E+0
5.000000E-1	1.341831E-3	1.341831E-3	3.330756E-9	9.703125E+0
5.000000E-1	8.602064E-4	8.602064E-4	2.135244E-9	1.037012E+1
4.500000E-1	5.547371E-4	5.547371E-4	1.376994E-9	1.103711E+1
4.000000E-1	4.615594E-4	4.615594E-4	1.145704E-9	1.170508E+1
3.500000E-1	3.257446E-4	3.257446E-4	8.085783E-10	1.304492E+1
3.000000E-1	2.722080E-4	2.722080E-4	6.756871E-10	1.505762E+1
2.500000E-1	1.501905E-4	1.501905E-4	3.728097E-10	1.639746E+1
2.000000E-1	1.100923E-4	1.100923E-4	2.732762E-10	1.706543E+1
1.500000E-1	5.396069E-5	5.396069E-5	1.339437E-10	1.773340E+1
1.000000E-1	3.252897E-5	3.252897E-5	8.074491E-11	1.950684E+1
5.000000E-2	2.399374E-5	2.399374E-5	5.955836E-11	2.235449E+1
0.000000E+0	5.389437E-7	5.389437E-7	1.337791E-12	2.412793E+1
-5.000000E-2	2.109869E-5	-2.109869E-5	-5.237213E-11	2.513086E+1
-1.000000E-1	4.070982E-5	-4.070982E-5	-1.010518E-10	2.613379E+1
-1.500000E-1	4.057233E-5	-4.057233E-5	-1.007105E-10	2.713574E+1
-2.000000E-1	4.786226E-4	-4.786226E-4	-1.188059E-9	2.914941E+1
-2.500000E-1	6.080884E-4	-6.080884E-4	-1.509425E-9	2.981641E+1
-3.000000E-1	7.944124E-4	-7.944124E-4	-1.971927E-9	3.048340E+1
-3.500000E-1	1.020517E-3	-1.020517E-3	-2.533174E-9	3.115039E+1
-4.000000E-1	1.144344E-3	-1.144344E-3	-2.840544E-9	3.181836E+1
-4.500000E-1	1.188781E-3	-1.188781E-3	-2.950847E-9	3.248535E+1
-5.000000E-1	1.810340E-3	-1.810340E-3	-4.493710E-9	3.315234E+1
-5.000000E-1	1.733448E-3	-1.733448E-3	-4.302844E-9	3.381934E+1
-4.500000E-1	1.419831E-3	-1.419831E-3	-3.524370E-9	3.448633E+1
-4.000000E-1	1.157125E-3	-1.157125E-3	-2.872270E-9	3.515430E+1
-3.500000E-1	8.534661E-4	-8.534661E-4	-2.118513E-9	3.582129E+1
-3.000000E-1	7.209728E-4	-7.209728E-4	-1.789632E-9	3.648828E+1
-2.500000E-1	6.477130E-4	-6.477130E-4	-1.607783E-9	3.715527E+1
-2.000000E-1	5.290141E-4	-5.290141E-4	-1.313143E-9	3.782227E+1
-1.500000E-1	3.446393E-4	-3.446393E-4	-8.554796E-10	3.916211E+1
-1.000000E-1	2.255286E-4	-2.255286E-4	-5.598174E-10	3.983008E+1
-5.000000E-2	8.662763E-5	-8.662763E-5	-2.150311E-10	4.049805E+1
0.000000E+0	4.460859E-7	4.460859E-7	1.107295E-12	4.227148E+1
