voltage_spot_13_scan_2_21	absJ_spot_13_scan_2_21	J_spot_13_scan_2_21	current_spot_13_scan_2_21	time_spot_13_scan_2_21	
0.000000E+0	7.249744E-7	-7.249744E-7	-2.811820E-12	0.000000E+0
5.000000E-2	1.653090E-4	1.653090E-4	6.411524E-10	1.114258E+0
1.000000E-1	4.092843E-4	4.092843E-4	1.587413E-9	2.229492E+0
1.500000E-1	8.442300E-4	8.442300E-4	3.274354E-9	2.597656E+0
2.000000E-1	1.456310E-3	1.456310E-3	5.648312E-9	2.964844E+0
2.500000E-1	2.457168E-3	2.457168E-3	9.530151E-9	3.333008E+0
3.000000E-1	3.888478E-3	3.888478E-3	1.508150E-8	4.447266E+0
3.500000E-1	5.976850E-3	5.976850E-3	2.318127E-8	4.814453E+0
4.000000E-1	8.693824E-3	8.693824E-3	3.371908E-8	5.182617E+0
4.500000E-1	1.208349E-2	1.208349E-2	4.686594E-8	5.550781E+0
5.000000E-1	1.693370E-2	1.693370E-2	6.567753E-8	5.917969E+0
5.000000E-1	1.687870E-2	1.687870E-2	6.546418E-8	6.286133E+0
4.500000E-1	1.206488E-2	1.206488E-2	4.679377E-8	6.654297E+0
4.000000E-1	8.640975E-3	8.640975E-3	3.351410E-8	7.021484E+0
3.500000E-1	6.133429E-3	6.133429E-3	2.378856E-8	7.389648E+0
3.000000E-1	4.016566E-3	4.016566E-3	1.557829E-8	7.757813E+0
2.500000E-1	2.470647E-3	2.470647E-3	9.582428E-9	8.498047E+0
2.000000E-1	1.602374E-3	1.602374E-3	6.214823E-9	8.866211E+0
1.500000E-1	8.989123E-4	8.989123E-4	3.486440E-9	9.234375E+0
1.000000E-1	4.550001E-4	4.550001E-4	1.764722E-9	9.601563E+0
5.000000E-2	1.914684E-4	1.914684E-4	7.426121E-10	1.034277E+1
0.000000E+0	6.208867E-7	-6.208867E-7	-2.408115E-12	1.151855E+1
-5.000000E-2	1.803310E-4	-1.803310E-4	-6.994154E-10	1.263379E+1
-1.000000E-1	4.691491E-4	-4.691491E-4	-1.819599E-9	1.374805E+1
-1.500000E-1	8.910423E-4	-8.910423E-4	-3.455916E-9	1.411621E+1
-2.000000E-1	1.560818E-3	-1.560818E-3	-6.053646E-9	1.448438E+1
-2.500000E-1	2.479143E-3	-2.479143E-3	-9.615379E-9	1.485156E+1
-3.000000E-1	3.800416E-3	-3.800416E-3	-1.473995E-8	1.596582E+1
-3.500000E-1	5.606234E-3	-5.606234E-3	-2.174383E-8	1.633398E+1
-4.000000E-1	8.213117E-3	-8.213117E-3	-3.185465E-8	1.670215E+1
-4.500000E-1	1.111014E-2	-1.111014E-2	-4.309078E-8	1.706934E+1
-5.000000E-1	1.533733E-2	-1.533733E-2	-5.948600E-8	1.743750E+1
-5.000000E-1	1.533543E-2	-1.533543E-2	-5.947859E-8	1.780566E+1
-4.500000E-1	1.115453E-2	-1.115453E-2	-4.326296E-8	1.817285E+1
-4.000000E-1	7.947612E-3	-7.947612E-3	-3.082489E-8	1.854102E+1
-3.500000E-1	5.649897E-3	-5.649897E-3	-2.191318E-8	1.890918E+1
-3.000000E-1	3.911895E-3	-3.911895E-3	-1.517232E-8	1.927637E+1
-2.500000E-1	2.491644E-3	-2.491644E-3	-9.663866E-9	2.001758E+1
-2.000000E-1	1.550196E-3	-1.550196E-3	-6.012449E-9	2.038574E+1
-1.500000E-1	8.911070E-4	-8.911070E-4	-3.456167E-9	2.075293E+1
-1.000000E-1	4.839065E-4	-4.839065E-4	-1.876836E-9	2.112109E+1
-5.000000E-2	1.976797E-4	-1.976797E-4	-7.667025E-10	2.186230E+1
0.000000E+0	3.847342E-7	-3.847342E-7	-1.492195E-12	2.303711E+1
0.000000E+0	4.687950E-7	-4.687950E-7	-1.818226E-12	2.374121E+1
5.000000E-2	2.126576E-4	2.126576E-4	8.247945E-10	2.485547E+1
1.000000E-1	5.339304E-4	5.339304E-4	2.070854E-9	2.597070E+1
1.500000E-1	9.973862E-4	9.973862E-4	3.868372E-9	2.633789E+1
2.000000E-1	1.794335E-3	1.794335E-3	6.959344E-9	2.670605E+1
2.500000E-1	2.887297E-3	2.887297E-3	1.119841E-8	2.782031E+1
3.000000E-1	4.463534E-3	4.463534E-3	1.731186E-8	2.818848E+1
3.500000E-1	6.914115E-3	6.914115E-3	2.681646E-8	2.855566E+1
4.000000E-1	9.798120E-3	9.798120E-3	3.800210E-8	2.892383E+1
4.500000E-1	1.389716E-2	1.389716E-2	5.390026E-8	2.929199E+1
5.000000E-1	1.978286E-2	1.978286E-2	7.672800E-8	2.965918E+1
5.000000E-1	2.007764E-2	2.007764E-2	7.787131E-8	3.002734E+1
4.500000E-1	1.476029E-2	1.476029E-2	5.724792E-8	3.039551E+1
4.000000E-1	1.081855E-2	1.081855E-2	4.195984E-8	3.076270E+1
3.500000E-1	7.424409E-3	7.424409E-3	2.879564E-8	3.113086E+1
3.000000E-1	4.989790E-3	4.989790E-3	1.935295E-8	3.149902E+1
2.500000E-1	3.194604E-3	3.194604E-3	1.239030E-8	3.186621E+1
2.000000E-1	1.953777E-3	1.953777E-3	7.577743E-9	3.260742E+1
1.500000E-1	1.089193E-3	1.089193E-3	4.224444E-9	3.297559E+1
1.000000E-1	5.729776E-4	5.729776E-4	2.222299E-9	3.334277E+1
5.000000E-2	2.257307E-4	2.257307E-4	8.754987E-10	3.408398E+1
0.000000E+0	7.313936E-7	-7.313936E-7	-2.836717E-12	3.525879E+1
-5.000000E-2	2.048564E-4	-2.048564E-4	-7.945373E-10	3.637500E+1
-1.000000E-1	5.096793E-4	-5.096793E-4	-1.976796E-9	3.748926E+1
-1.500000E-1	9.824313E-4	-9.824313E-4	-3.810369E-9	3.785742E+1
-2.000000E-1	1.635484E-3	-1.635484E-3	-6.343239E-9	3.822559E+1
-2.500000E-1	2.811699E-3	-2.811699E-3	-1.090520E-8	3.933984E+1
-3.000000E-1	4.297912E-3	-4.297912E-3	-1.666949E-8	3.970703E+1
-3.500000E-1	6.365469E-3	-6.365469E-3	-2.468853E-8	4.007520E+1
-4.000000E-1	9.212423E-3	-9.212423E-3	-3.573047E-8	4.044336E+1
-4.500000E-1	1.320735E-2	-1.320735E-2	-5.122483E-8	4.081055E+1
-5.000000E-1	1.806866E-2	-1.806866E-2	-7.007949E-8	4.117871E+1
-5.000000E-1	1.788542E-2	-1.788542E-2	-6.936877E-8	4.154687E+1
-4.500000E-1	1.294347E-2	-1.294347E-2	-5.020136E-8	4.191406E+1
-4.000000E-1	9.288674E-3	-9.288674E-3	-3.602621E-8	4.228223E+1
-3.500000E-1	6.269656E-3	-6.269656E-3	-2.431692E-8	4.264941E+1
-3.000000E-1	4.466386E-3	-4.466386E-3	-1.732292E-8	4.301758E+1
-2.500000E-1	2.854731E-3	-2.854731E-3	-1.107210E-8	4.338574E+1
-2.000000E-1	1.769171E-3	-1.769171E-3	-6.861745E-9	4.412598E+1
-1.500000E-1	1.038069E-3	-1.038069E-3	-4.026161E-9	4.449414E+1
-1.000000E-1	5.434802E-4	-5.434802E-4	-2.107893E-9	4.486230E+1
-5.000000E-2	2.313339E-4	-2.313339E-4	-8.972307E-10	4.560352E+1
0.000000E+0	5.881540E-7	-5.881540E-7	-2.281161E-12	4.677832E+1
0.000000E+0	5.775451E-7	-5.775451E-7	-2.240014E-12	4.748145E+1
5.000000E-2	2.162717E-4	2.162717E-4	8.388120E-10	4.859668E+1
1.000000E-1	5.582954E-4	5.582954E-4	2.165354E-9	4.971191E+1
1.500000E-1	1.133464E-3	1.133464E-3	4.396150E-9	5.007910E+1
2.000000E-1	2.005446E-3	2.005446E-3	7.778140E-9	5.044727E+1
2.500000E-1	3.335258E-3	3.335258E-3	1.293583E-8	5.156152E+1
3.000000E-1	5.077842E-3	5.077842E-3	1.969446E-8	5.192969E+1
3.500000E-1	7.682686E-3	7.682686E-3	2.979737E-8	5.229687E+1
4.000000E-1	1.119163E-2	1.119163E-2	4.340685E-8	5.266504E+1
4.500000E-1	1.663638E-2	1.663638E-2	6.452434E-8	5.303223E+1
5.000000E-1	2.286849E-2	2.286849E-2	8.869566E-8	5.340039E+1
5.000000E-1	2.307314E-2	2.307314E-2	8.948940E-8	5.376855E+1
4.500000E-1	1.692782E-2	1.692782E-2	6.565470E-8	5.413574E+1
4.000000E-1	1.240541E-2	1.240541E-2	4.811449E-8	5.450391E+1
3.500000E-1	8.578324E-3	8.578324E-3	3.327111E-8	5.487207E+1
3.000000E-1	5.690717E-3	5.690717E-3	2.207150E-8	5.523926E+1
2.500000E-1	3.568562E-3	3.568562E-3	1.384070E-8	5.560742E+1
2.000000E-1	2.210178E-3	2.210178E-3	8.572195E-9	5.634863E+1
1.500000E-1	1.299515E-3	1.299515E-3	5.040181E-9	5.671582E+1
1.000000E-1	6.527583E-4	6.527583E-4	2.531729E-9	5.708398E+1
5.000000E-2	2.697614E-4	2.697614E-4	1.046272E-9	5.745215E+1
0.000000E+0	7.170203E-7	-7.170203E-7	-2.780970E-12	5.862598E+1
-5.000000E-2	2.475971E-4	-2.475971E-4	-9.603078E-10	5.974219E+1
-1.000000E-1	5.765457E-4	-5.765457E-4	-2.236138E-9	6.085645E+1
-1.500000E-1	1.111567E-3	-1.111567E-3	-4.311222E-9	6.122461E+1
-2.000000E-1	1.914772E-3	-1.914772E-3	-7.426463E-9	6.159277E+1
-2.500000E-1	3.132624E-3	-3.132624E-3	-1.214991E-8	6.270703E+1
-3.000000E-1	4.818178E-3	-4.818178E-3	-1.868735E-8	6.307422E+1
-3.500000E-1	7.152951E-3	-7.152951E-3	-2.774279E-8	6.344238E+1
-4.000000E-1	1.049668E-2	-1.049668E-2	-4.071146E-8	6.380957E+1
-4.500000E-1	1.494676E-2	-1.494676E-2	-5.797115E-8	6.417773E+1
-5.000000E-1	2.069649E-2	-2.069649E-2	-8.027153E-8	6.454590E+1
-5.000000E-1	2.072178E-2	-2.072178E-2	-8.036960E-8	6.491309E+1
-4.500000E-1	1.512542E-2	-1.512542E-2	-5.866409E-8	6.528125E+1
-4.000000E-1	1.084677E-2	-1.084677E-2	-4.206929E-8	6.564941E+1
-3.500000E-1	7.506497E-3	-7.506497E-3	-2.911402E-8	6.601660E+1
-3.000000E-1	5.010280E-3	-5.010280E-3	-1.943242E-8	6.638477E+1
-2.500000E-1	3.331734E-3	-3.331734E-3	-1.292216E-8	6.675293E+1
-2.000000E-1	2.058260E-3	-2.058260E-3	-7.982980E-9	6.749414E+1
-1.500000E-1	1.212662E-3	-1.212662E-3	-4.703320E-9	6.786133E+1
-1.000000E-1	6.372953E-4	-6.372953E-4	-2.471756E-9	6.822949E+1
-5.000000E-2	2.676549E-4	-2.676549E-4	-1.038102E-9	6.859668E+1
0.000000E+0	4.796082E-7	-4.796082E-7	-1.860165E-12	6.977148E+1
0.000000E+0	5.230430E-7	-5.230430E-7	-2.028627E-12	7.047461E+1
5.000000E-2	2.474810E-4	2.474810E-4	9.598573E-10	7.158984E+1
1.000000E-1	6.494255E-4	6.494255E-4	2.518803E-9	7.270508E+1
1.500000E-1	1.254697E-3	1.254697E-3	4.866353E-9	7.307324E+1
2.000000E-1	2.241831E-3	2.241831E-3	8.694961E-9	7.344043E+1
2.500000E-1	3.815917E-3	3.815917E-3	1.480007E-8	7.455469E+1
3.000000E-1	5.940321E-3	5.940321E-3	2.303959E-8	7.492285E+1
3.500000E-1	8.981620E-3	8.981620E-3	3.483530E-8	7.529004E+1
4.000000E-1	1.345477E-2	1.345477E-2	5.218445E-8	7.565820E+1
4.500000E-1	1.889916E-2	1.889916E-2	7.330057E-8	7.602637E+1
5.000000E-1	2.635275E-2	2.635275E-2	1.022094E-7	7.639355E+1
5.000000E-1	2.643492E-2	2.643492E-2	1.025281E-7	7.676172E+1
4.500000E-1	1.903315E-2	1.903315E-2	7.382026E-8	7.712988E+1
4.000000E-1	1.353702E-2	1.353702E-2	5.250345E-8	7.749707E+1
3.500000E-1	9.461282E-3	9.461282E-3	3.669567E-8	7.786523E+1
3.000000E-1	6.323669E-3	6.323669E-3	2.452641E-8	7.823340E+1
2.500000E-1	4.220209E-3	4.220209E-3	1.636812E-8	7.860059E+1
2.000000E-1	2.557313E-3	2.557313E-3	9.918562E-9	7.934180E+1
1.500000E-1	1.462479E-3	1.462479E-3	5.672237E-9	7.970996E+1
1.000000E-1	7.410285E-4	7.410285E-4	2.874086E-9	8.007715E+1
5.000000E-2	3.080243E-4	3.080243E-4	1.194675E-9	8.044531E+1
0.000000E+0	1.062284E-6	-1.062284E-6	-4.120079E-12	8.162012E+1
-5.000000E-2	2.891531E-4	-2.891531E-4	-1.121483E-9	8.273535E+1
-1.000000E-1	6.952292E-4	-6.952292E-4	-2.696453E-9	8.310352E+1
-1.500000E-1	1.320167E-3	-1.320167E-3	-5.120281E-9	8.347070E+1
-2.000000E-1	2.267998E-3	-2.267998E-3	-8.796452E-9	8.383887E+1
-2.500000E-1	3.715866E-3	-3.715866E-3	-1.441202E-8	8.495312E+1
-3.000000E-1	5.639672E-3	-5.639672E-3	-2.187352E-8	8.532031E+1
-3.500000E-1	8.280095E-3	-8.280095E-3	-3.211443E-8	8.568848E+1
-4.000000E-1	1.212690E-2	-1.212690E-2	-4.703428E-8	8.605664E+1
-4.500000E-1	1.651461E-2	-1.651461E-2	-6.405206E-8	8.642383E+1
-5.000000E-1	2.290266E-2	-2.290266E-2	-8.882820E-8	8.679199E+1
-5.000000E-1	2.283819E-2	-2.283819E-2	-8.857813E-8	8.715918E+1
-4.500000E-1	1.684696E-2	-1.684696E-2	-6.534108E-8	8.752734E+1
-4.000000E-1	1.171361E-2	-1.171361E-2	-4.543136E-8	8.789551E+1
-3.500000E-1	8.339885E-3	-8.339885E-3	-3.234632E-8	8.826270E+1
-3.000000E-1	5.648809E-3	-5.648809E-3	-2.190896E-8	8.863086E+1
-2.500000E-1	3.713261E-3	-3.713261E-3	-1.440192E-8	8.899902E+1
-2.000000E-1	2.233164E-3	-2.233164E-3	-8.661349E-9	8.974023E+1
-1.500000E-1	1.328896E-3	-1.328896E-3	-5.154137E-9	9.010742E+1
-1.000000E-1	7.043164E-4	-7.043164E-4	-2.731698E-9	9.047559E+1
-5.000000E-2	2.979962E-4	-2.979962E-4	-1.155781E-9	9.084277E+1
0.000000E+0	4.510583E-7	-4.510583E-7	-1.749434E-12	9.201758E+1
0.000000E+0	4.373971E-7	-4.373971E-7	-1.696449E-12	9.272070E+1
5.000000E-2	2.892934E-4	2.892934E-4	1.122027E-9	9.383594E+1
