voltage_spot_21_scan_2_21	absJ_spot_21_scan_2_21	J_spot_21_scan_2_21	current_spot_21_scan_2_21	time_spot_21_scan_2_21	
0.000000E+0	6.877477E-7	-6.877477E-7	-2.667436E-12	0.000000E+0
5.000000E-2	2.698936E-5	2.698936E-5	1.046785E-10	7.031250E-1
1.000000E-1	2.110934E-4	2.110934E-4	8.187277E-10	1.818359E+0
1.500000E-1	4.187320E-4	4.187320E-4	1.624056E-9	2.932617E+0
2.000000E-1	7.170489E-4	7.170489E-4	2.781081E-9	3.300781E+0
2.500000E-1	1.161788E-3	1.161788E-3	4.506005E-9	3.667969E+0
3.000000E-1	1.715114E-3	1.715114E-3	6.652087E-9	4.036133E+0
3.500000E-1	2.474058E-3	2.474058E-3	9.595658E-9	4.404297E+0
4.000000E-1	3.206394E-3	3.206394E-3	1.243603E-8	5.517578E+0
4.500000E-1	4.501059E-3	4.501059E-3	1.745740E-8	5.885742E+0
5.000000E-1	5.933210E-3	5.933210E-3	2.301201E-8	6.253906E+0
5.000000E-1	6.195759E-3	6.195759E-3	2.403031E-8	6.621094E+0
4.500000E-1	4.572672E-3	4.572672E-3	1.773515E-8	6.989258E+0
4.000000E-1	3.262228E-3	3.262228E-3	1.265258E-8	7.357422E+0
3.500000E-1	2.333234E-3	2.333234E-3	9.049470E-9	8.097656E+0
3.000000E-1	1.558694E-3	1.558694E-3	6.045408E-9	8.465820E+0
2.500000E-1	1.033065E-3	1.033065E-3	4.006751E-9	8.833984E+0
2.000000E-1	6.599966E-4	6.599966E-4	2.559803E-9	9.201172E+0
1.500000E-1	3.801200E-4	3.801200E-4	1.474299E-9	9.569336E+0
1.000000E-1	1.953927E-4	1.953927E-4	7.578324E-10	1.031055E+1
5.000000E-2	8.241416E-5	8.241416E-5	3.196441E-10	1.067871E+1
0.000000E+0	1.517160E-7	-1.517160E-7	-5.884321E-13	1.185449E+1
-5.000000E-2	7.822747E-5	-7.822747E-5	-3.034060E-10	1.296973E+1
-1.000000E-1	1.934454E-4	-1.934454E-4	-7.502797E-10	1.333789E+1
-1.500000E-1	3.468106E-4	-3.468106E-4	-1.345108E-9	1.445313E+1
-2.000000E-1	5.997433E-4	-5.997433E-4	-2.326110E-9	1.482031E+1
-2.500000E-1	1.012100E-3	-1.012100E-3	-3.925439E-9	1.518848E+1
-3.000000E-1	1.548480E-3	-1.548480E-3	-6.005796E-9	1.555664E+1
-3.500000E-1	2.249467E-3	-2.249467E-3	-8.724578E-9	1.592383E+1
-4.000000E-1	3.294119E-3	-3.294119E-3	-1.277627E-8	1.703809E+1
-4.500000E-1	4.330857E-3	-4.330857E-3	-1.679727E-8	1.740625E+1
-5.000000E-1	5.750990E-3	-5.750990E-3	-2.230527E-8	1.777344E+1
-5.000000E-1	5.699398E-3	-5.699398E-3	-2.210517E-8	1.814160E+1
-4.500000E-1	4.400837E-3	-4.400837E-3	-1.706869E-8	1.850977E+1
-4.000000E-1	3.203416E-3	-3.203416E-3	-1.242448E-8	1.887695E+1
-3.500000E-1	2.338390E-3	-2.338390E-3	-9.069468E-9	1.961816E+1
-3.000000E-1	1.610753E-3	-1.610753E-3	-6.247320E-9	1.998633E+1
-2.500000E-1	1.076139E-3	-1.076139E-3	-4.173816E-9	2.035352E+1
-2.000000E-1	6.866612E-4	-6.866612E-4	-2.663222E-9	2.072168E+1
-1.500000E-1	4.058884E-4	-4.058884E-4	-1.574242E-9	2.108984E+1
-1.000000E-1	2.054963E-4	-2.054963E-4	-7.970192E-10	2.183105E+1
-5.000000E-2	9.033220E-5	-9.033220E-5	-3.503543E-10	2.219922E+1
0.000000E+0	2.558430E-7	-2.558430E-7	-9.922896E-13	2.337402E+1
0.000000E+0	2.498246E-7	-2.498246E-7	-9.689471E-13	2.407715E+1
5.000000E-2	8.764354E-5	8.764354E-5	3.399263E-10	2.519238E+1
1.000000E-1	2.210623E-4	2.210623E-4	8.573923E-10	2.556152E+1
1.500000E-1	3.924062E-4	3.924062E-4	1.521951E-9	2.667578E+1
2.000000E-1	6.843031E-4	6.843031E-4	2.654076E-9	2.704395E+1
2.500000E-1	1.103181E-3	1.103181E-3	4.278696E-9	2.741113E+1
