voltage_4_1_500mv_500ms	absJ_4_1_500mv_500ms	J_4_1_500mv_500ms	current_4_1_500mv_500ms	time_4_1_500mv_500ms	
0.000000E+0	2.765254E-7	-2.765254E-7	-5.673559E-12	0.000000E+0
5.000000E-2	4.682215E-5	4.682215E-5	9.606648E-10	2.013672E+0
1.000000E-1	8.970150E-5	8.970150E-5	1.840434E-9	4.026367E+0
1.500000E-1	1.657585E-4	1.657585E-4	3.400919E-9	4.693359E+0
2.000000E-1	2.694338E-4	2.694338E-4	5.528058E-9	5.361328E+0
2.500000E-1	4.094598E-4	4.094598E-4	8.401016E-9	6.028320E+0
3.000000E-1	5.679939E-4	5.679939E-4	1.165371E-8	8.041016E+0
3.500000E-1	7.726790E-4	7.726790E-4	1.585330E-8	8.708008E+0
4.000000E-1	1.065718E-3	1.065718E-3	2.186567E-8	9.375000E+0
4.500000E-1	1.420903E-3	1.420903E-3	2.915311E-8	1.004297E+1
5.000000E-1	1.702253E-3	1.702253E-3	3.492566E-8	1.070996E+1
5.000000E-1	1.749419E-3	1.749419E-3	3.589339E-8	1.137695E+1
4.500000E-1	1.353956E-3	1.353956E-3	2.777954E-8	1.204395E+1
4.000000E-1	1.007203E-3	1.007203E-3	2.066510E-8	1.271191E+1
3.500000E-1	7.853786E-4	7.853786E-4	1.611386E-8	1.337891E+1
3.000000E-1	5.590561E-4	5.590561E-4	1.147033E-8	1.404590E+1
2.500000E-1	3.849808E-4	3.849808E-4	7.898771E-9	1.538574E+1
2.000000E-1	2.752603E-4	2.752603E-4	5.647603E-9	1.605273E+1
1.500000E-1	1.676472E-4	1.676472E-4	3.439671E-9	1.672070E+1
1.000000E-1	8.881552E-5	8.881552E-5	1.822256E-9	1.738770E+1
5.000000E-2	3.748050E-5	3.748050E-5	7.689993E-10	1.872754E+1
0.000000E+0	9.685761E-8	-9.685761E-8	-1.987258E-12	2.050098E+1
-5.000000E-2	3.630295E-5	-3.630295E-5	-7.448390E-10	2.251562E+1
-1.000000E-1	8.782782E-5	-8.782782E-5	-1.801991E-9	2.452832E+1
-1.500000E-1	1.525543E-4	-1.525543E-4	-3.130004E-9	2.519531E+1
-2.000000E-1	2.467288E-4	-2.467288E-4	-5.062213E-9	2.586230E+1
-2.500000E-1	3.687944E-4	-3.687944E-4	-7.566672E-9	2.652930E+1
-3.000000E-1	5.225615E-4	-5.225615E-4	-1.072156E-8	2.854199E+1
-3.500000E-1	7.200796E-4	-7.200796E-4	-1.477410E-8	2.920898E+1
-4.000000E-1	9.014391E-4	-9.014391E-4	-1.849511E-8	2.987598E+1
-4.500000E-1	1.134512E-3	-1.134512E-3	-2.327714E-8	3.054395E+1
-5.000000E-1	1.460044E-3	-1.460044E-3	-2.995618E-8	3.121094E+1
-5.000000E-1	1.431296E-3	-1.431296E-3	-2.936636E-8	3.187793E+1
-4.500000E-1	1.164485E-3	-1.164485E-3	-2.389211E-8	3.254492E+1
-4.000000E-1	9.371645E-4	-9.371645E-4	-1.922810E-8	3.321191E+1
-3.500000E-1	6.853855E-4	-6.853855E-4	-1.406227E-8	3.387988E+1
-3.000000E-1	4.857680E-4	-4.857680E-4	-9.966656E-9	3.521973E+1
-2.500000E-1	3.340832E-4	-3.340832E-4	-6.854491E-9	3.588672E+1
-2.000000E-1	2.214867E-4	-2.214867E-4	-4.544312E-9	3.655371E+1
-1.500000E-1	1.371225E-4	-1.371225E-4	-2.813386E-9	3.722070E+1
-1.000000E-1	7.661124E-5	-7.661124E-5	-1.571857E-9	3.788770E+1
-5.000000E-2	3.297995E-5	-3.297995E-5	-6.766600E-10	3.922754E+1
0.000000E+0	9.717953E-8	-9.717953E-8	-1.993863E-12	4.100098E+1
