voltage_7_4	absJ_7_4	J_7_4	current_7_4	time_7_4	
0.000000E+0	6.492081E-5	6.492081E-5	3.859842E-10	0.000000E+0
5.000000E-2	4.229233E-3	4.229233E-3	2.514474E-8	6.728516E-1
1.000000E-1	8.522388E-3	8.522388E-3	5.066953E-8	7.910156E-1
1.500000E-1	1.312593E-2	1.312593E-2	7.803968E-8	9.082031E-1
2.000000E-1	1.764718E-2	1.764718E-2	1.049206E-7	1.026367E+0
2.500000E-1	2.349974E-2	2.349974E-2	1.397168E-7	1.390625E+0
3.000000E-1	2.920998E-2	2.920998E-2	1.736668E-7	1.508789E+0
3.500000E-1	3.564744E-2	3.564744E-2	2.119405E-7	1.626953E+0
4.000000E-1	4.296001E-2	4.296001E-2	2.554171E-7	1.744141E+0
4.500000E-1	5.110503E-2	5.110503E-2	3.038430E-7	1.862305E+0
5.000000E-1	6.020520E-2	6.020520E-2	3.579477E-7	1.980469E+0
5.000000E-1	6.042927E-2	6.042927E-2	3.592799E-7	2.098633E+0
4.500000E-1	5.127254E-2	5.127254E-2	3.048389E-7	2.216797E+0
4.000000E-1	4.230206E-2	4.230206E-2	2.515053E-7	2.333984E+0
3.500000E-1	3.530273E-2	3.530273E-2	2.098910E-7	2.452148E+0
3.000000E-1	2.888674E-2	2.888674E-2	1.717450E-7	2.570313E+0
2.500000E-1	2.314278E-2	2.314278E-2	1.375945E-7	2.688477E+0
2.000000E-1	1.747097E-2	1.747097E-2	1.038730E-7	2.806641E+0
1.500000E-1	1.253657E-2	1.253657E-2	7.453569E-8	3.047852E+0
1.000000E-1	8.127818E-3	8.127818E-3	4.832363E-8	3.166016E+0
5.000000E-2	3.937202E-3	3.937202E-3	2.340848E-8	3.283203E+0
0.000000E+0	3.442421E-5	3.442421E-5	2.046678E-10	3.525391E+0
-5.000000E-2	3.736534E-3	-3.736534E-3	-2.221542E-8	4.198242E+0
-1.000000E-1	7.438620E-3	-7.438620E-3	-4.422603E-8	4.316406E+0
-1.500000E-1	1.107939E-2	-1.107939E-2	-6.587211E-8	4.434570E+0
-2.000000E-1	1.465060E-2	-1.465060E-2	-8.710457E-8	4.551758E+0
-2.500000E-1	1.911167E-2	-1.911167E-2	-1.136277E-7	4.916016E+0
-3.000000E-1	2.284818E-2	-2.284818E-2	-1.358430E-7	5.034180E+0
-3.500000E-1	2.674950E-2	-2.674950E-2	-1.590381E-7	5.152344E+0
-4.000000E-1	3.053842E-2	-3.053842E-2	-1.815650E-7	5.270508E+0
-4.500000E-1	3.437686E-2	-3.437686E-2	-2.043863E-7	5.387695E+0
-5.000000E-1	3.831449E-2	-3.831449E-2	-2.277973E-7	5.505859E+0
-5.000000E-1	3.843451E-2	-3.843451E-2	-2.285109E-7	5.624023E+0
-4.500000E-1	3.452591E-2	-3.452591E-2	-2.052725E-7	5.742188E+0
-4.000000E-1	3.063453E-2	-3.063453E-2	-1.821364E-7	5.860352E+0
-3.500000E-1	2.670465E-2	-2.670465E-2	-1.587715E-7	5.978516E+0
-3.000000E-1	2.275519E-2	-2.275519E-2	-1.352901E-7	6.095703E+0
-2.500000E-1	1.903386E-2	-1.903386E-2	-1.131651E-7	6.213867E+0
-2.000000E-1	1.509412E-2	-1.509412E-2	-8.974153E-8	6.455078E+0
-1.500000E-1	1.139080E-2	-1.139080E-2	-6.772356E-8	6.573242E+0
-1.000000E-1	7.695905E-3	-7.695905E-3	-4.575571E-8	6.691406E+0
-5.000000E-2	3.904575E-3	-3.904575E-3	-2.321450E-8	6.809570E+0
0.000000E+0	3.975464E-5	3.975464E-5	2.363597E-10	7.050781E+0
