voltage_8_8_12	absJ_8_8_12	J_8_8_12	current_8_8_12	time_8_8_12	
0.000000E+0	5.027392E-6	5.027392E-6	4.670338E-11	0.000000E+0
5.000000E-2	1.762158E-3	1.762158E-3	1.637007E-8	5.488281E-1
1.000000E-1	3.481645E-3	3.481645E-3	3.234373E-8	6.669922E-1
1.500000E-1	5.321696E-3	5.321696E-3	4.943740E-8	7.851563E-1
2.000000E-1	7.430359E-3	7.430359E-3	6.902643E-8	9.033203E-1
2.500000E-1	9.875835E-3	9.875835E-3	9.174437E-8	1.021484E+0
3.000000E-1	1.177968E-2	1.177968E-2	1.094307E-7	1.384766E+0
3.500000E-1	1.455688E-2	1.455688E-2	1.352303E-7	1.502930E+0
4.000000E-1	1.777511E-2	1.777511E-2	1.651269E-7	1.621094E+0
4.500000E-1	2.225890E-2	2.225890E-2	2.067804E-7	1.739258E+0
5.000000E-1	2.488776E-2	2.488776E-2	2.312019E-7	1.857422E+0
5.000000E-1	2.453898E-2	2.453898E-2	2.279618E-7	1.974609E+0
4.500000E-1	2.074129E-2	2.074129E-2	1.926821E-7	2.092773E+0
4.000000E-1	1.732144E-2	1.732144E-2	1.609124E-7	2.210938E+0
3.500000E-1	1.410583E-2	1.410583E-2	1.310401E-7	2.329102E+0
3.000000E-1	1.130664E-2	1.130664E-2	1.050362E-7	2.447266E+0
2.500000E-1	8.876469E-3	8.876469E-3	8.246048E-8	2.688477E+0
2.000000E-1	6.732300E-3	6.732300E-3	6.254161E-8	2.806641E+0
1.500000E-1	4.728385E-3	4.728385E-3	4.392567E-8	2.923828E+0
1.000000E-1	2.949471E-3	2.949471E-3	2.739995E-8	3.041992E+0
5.000000E-2	1.443066E-3	1.443066E-3	1.340577E-8	3.160156E+0
0.000000E+0	4.021510E-6	4.021510E-6	3.735896E-11	3.841797E+0
-5.000000E-2	1.342448E-3	-1.342448E-3	-1.247105E-8	4.391602E+0
-1.000000E-1	2.725994E-3	-2.725994E-3	-2.532389E-8	4.509766E+0
-1.500000E-1	4.180053E-3	-4.180053E-3	-3.883179E-8	4.627930E+0
-2.000000E-1	5.750182E-3	-5.750182E-3	-5.341795E-8	4.746094E+0
-2.500000E-1	7.205569E-3	-7.205569E-3	-6.693818E-8	4.863281E+0
-3.000000E-1	8.853745E-3	-8.853745E-3	-8.224937E-8	4.981445E+0
-3.500000E-1	1.080458E-2	-1.080458E-2	-1.003722E-7	5.099609E+0
-4.000000E-1	1.338310E-2	-1.338310E-2	-1.243261E-7	5.463867E+0
-4.500000E-1	1.551626E-2	-1.551626E-2	-1.441427E-7	5.582031E+0
-5.000000E-1	1.744085E-2	-1.744085E-2	-1.620217E-7	5.699219E+0
