J	logJ	Histogram	Fit				
1.1659e-008	-7.9333	0	3.8992e-006
1.5849e-008	-7.8	0	1.0111e-005
2.1544e-008	-7.6667	0	2.5491e-005
2.9286e-008	-7.5333	0	6.247e-005
3.9811e-008	-7.4	0	0.00014883
5.4117e-008	-7.2667	0	0.00034468
7.3564e-008	-7.1333	0	0.00077603
1e-007	-7	0	0.0016985
1.3594e-007	-6.8667	0	0.0036138
1.8478e-007	-6.7333	0	0.0074745
2.5119e-007	-6.6	0	0.015029
3.4145e-007	-6.4667	0	0.029376
4.6416e-007	-6.3333	0	0.05582
6.3096e-007	-6.2	0	0.10311
8.577e-007	-6.0667	0	0.18516
1.1659e-006	-5.9333	0	0.32322
1.5849e-006	-5.8	0	0.5485
2.1544e-006	-5.6667	0	0.90486
2.9286e-006	-5.5333	0	1.4511
3.9811e-006	-5.4	0	2.2623
5.4117e-006	-5.2667	1	3.4287
7.3564e-006	-5.1333	6	5.0515
1e-005	-5	22	7.2349
1.3594e-005	-4.8667	4	10.073
1.8478e-005	-4.7333	3	13.634
2.5119e-005	-4.6	14	17.939
3.4145e-005	-4.4667	26	22.946
4.6416e-005	-4.3333	29	28.533
6.3096e-005	-4.2	37	34.49
8.577e-005	-4.0667	36	40.528
0.00011659	-3.9333	51	46.297
0.00015849	-3.8	54	51.413
0.00021544	-3.6667	68	55.502
0.00029286	-3.5333	43	58.246
0.00039811	-3.4	64	59.422
0.00054117	-3.2667	85	58.933
0.00073564	-3.1333	17	56.818
0.001	-3	51	53.252
0.0013594	-2.8667	38	48.518
0.0018478	-2.7333	48	42.973
0.0025119	-2.6	65	37.001
0.0034145	-2.4667	18	30.971
0.0046416	-2.3333	43	25.201
0.0063096	-2.2	27	19.934
0.008577	-2.0667	8	15.329
0.011659	-1.9333	4	11.459
0.015849	-1.8	1	8.327
0.021544	-1.6667	1	5.8825
0.029286	-1.5333	0	4.0398
0.039811	-1.4	0	2.697
0.054117	-1.2667	0	1.7503
0.073564	-1.1333	0	1.1043
0.1	-1	0	0.67727
0.13594	-0.86667	0	0.4038
0.18478	-0.73333	0	0.23404
0.25119	-0.6	0	0.13187
0.34145	-0.46667	0	0.072231
0.46416	-0.33333	0	0.038461
0.63096	-0.2	0	0.019909
0.8577	-0.066667	0	0.010018
1.1659	0.066667	0	0.0049006
1.5849	0.2	0	0.0023304
2.1544	0.33333	0	0.0010773
2.9286	0.46667	0	0.00048414
3.9811	0.6	0	0.00021151
5.4117	0.73333	0	8.9825e-005
7.3564	0.86667	0	3.7085e-005
10	1	0	1.4884e-005
13.594	1.1333	0	5.8071e-006
18.478	1.2667	0	2.2025e-006
25.119	1.4	0	8.121e-007
34.145	1.5333	0	2.9109e-007
46.416	1.6667	0	1.0143e-007
63.096	1.8	0	3.4356e-008
85.77	1.9333	8	1.1313e-008
