J	logJ	Histogram	Fit				
1.1659e-008	-7.9333	0	0.00013042
1.5849e-008	-7.8	0	0.00030061
2.1544e-008	-7.6667	0	0.00067394
2.9286e-008	-7.5333	0	0.0014697
3.9811e-008	-7.4	0	0.0031174
5.4117e-008	-7.2667	0	0.0064319
7.3564e-008	-7.1333	0	0.012908
1e-007	-7	0	0.025198
1.3594e-007	-6.8667	0	0.047845
1.8478e-007	-6.7333	0	0.088366
2.5119e-007	-6.6	1	0.15875
3.4145e-007	-6.4667	0	0.2774
4.6416e-007	-6.3333	0	0.47151
6.3096e-007	-6.2	1	0.77955
8.577e-007	-6.0667	0	1.2536
1.1659e-006	-5.9333	0	1.961
1.5849e-006	-5.8	2	2.9837
2.1544e-006	-5.6667	4	4.4158
2.9286e-006	-5.5333	15	6.3568
3.9811e-006	-5.4	9	8.901
5.4117e-006	-5.2667	5	12.123
7.3564e-006	-5.1333	9	16.061
1e-005	-5	21	20.697
1.3594e-005	-4.8667	32	25.943
1.8478e-005	-4.7333	33	31.63
2.5119e-005	-4.6	31	37.511
3.4145e-005	-4.4667	31	43.271
4.6416e-005	-4.3333	77	48.551
6.3096e-005	-4.2	47	52.989
8.577e-005	-4.0667	65	56.253
0.00011659	-3.9333	27	58.088
0.00015849	-3.8	95	58.344
0.00021544	-3.6667	48	57.001
0.00029286	-3.5333	49	54.168
0.00039811	-3.4	25	50.071
0.00054117	-3.2667	35	45.019
0.00073564	-3.1333	72	39.372
0.001	-3	35	33.493
0.0013594	-2.8667	14	27.714
0.0018478	-2.7333	45	22.305
0.0025119	-2.6	26	17.462
0.0034145	-2.4667	5	13.297
0.0046416	-2.3333	1	9.8494
0.0063096	-2.2	1	7.0962
0.008577	-2.0667	1	4.973
0.011659	-1.9333	1	3.3899
0.015849	-1.8	0	2.2477
0.021544	-1.6667	0	1.4496
0.029286	-1.5333	0	0.90939
0.039811	-1.4	0	0.55491
0.054117	-1.2667	0	0.32936
0.073564	-1.1333	0	0.19015
0.1	-1	0	0.10678
0.13594	-0.86667	0	0.058326
0.18478	-0.73333	0	0.030989
0.25119	-0.6	0	0.016015
0.34145	-0.46667	0	0.0080508
0.46416	-0.33333	0	0.0039365
0.63096	-0.2	0	0.0018723
0.8577	-0.066667	0	0.00086615
1.1659	0.066667	0	0.00038976
1.5849	0.2	0	0.0001706
2.1544	0.33333	0	7.2631e-005
2.9286	0.46667	0	3.0078e-005
3.9811	0.6	0	1.2116e-005
5.4117	0.73333	0	4.7472e-006
7.3564	0.86667	0	1.8092e-006
10	1	0	6.7069e-007
13.594	1.1333	0	2.4184e-007
18.478	1.2667	0	8.4822e-008
25.119	1.4	0	2.8938e-008
34.145	1.5333	0	9.6029e-009
46.416	1.6667	0	3.0996e-009
63.096	1.8	0	9.7318e-010
85.77	1.9333	9	2.972e-010
