J	logJ	Histogram	Fit				
1.1659e-008	-7.9333	0	0.0041096
1.5849e-008	-7.8	0	0.0096855
2.1544e-008	-7.6667	0	0.021934
2.9286e-008	-7.5333	0	0.04773
3.9811e-008	-7.4	0	0.099798
5.4117e-008	-7.2667	0	0.20051
7.3564e-008	-7.1333	0	0.38708
1e-007	-7	0	0.71803
1.3594e-007	-6.8667	0	1.2798
1.8478e-007	-6.7333	1	2.1919
2.5119e-007	-6.6	0	3.6072
3.4145e-007	-6.4667	0	5.7041
4.6416e-007	-6.3333	1	8.6671
6.3096e-007	-6.2	5	12.654
8.577e-007	-6.0667	1	17.752
1.1659e-006	-5.9333	2	23.93
1.5849e-006	-5.8	4	30.995
2.1544e-006	-5.6667	37	38.577
2.9286e-006	-5.5333	84	46.134
3.9811e-006	-5.4	96	53.013
5.4117e-006	-5.2667	77	58.535
7.3564e-006	-5.1333	52	62.104
1e-005	-5	41	63.312
1.3594e-005	-4.8667	55	62.019
1.8478e-005	-4.7333	51	58.376
2.5119e-005	-4.6	44	52.797
3.4145e-005	-4.4667	36	45.884
4.6416e-005	-4.3333	16	38.315
6.3096e-005	-4.2	49	30.743
8.577e-005	-4.0667	62	23.703
0.00011659	-3.9333	7	17.56
0.00015849	-3.8	8	12.5
0.00021544	-3.6667	24	8.55
0.00029286	-3.5333	24	5.6194
0.00039811	-3.4	13	3.5488
0.00054117	-3.2667	6	2.1535
0.00073564	-3.1333	1	1.2557
0.001	-3	0	0.70353
0.0013594	-2.8667	0	0.37875
0.0018478	-2.7333	0	0.19592
0.0025119	-2.6	0	0.097385
0.0034145	-2.4667	1	0.046512
0.0046416	-2.3333	0	0.021346
0.0063096	-2.2	0	0.0094128
0.008577	-2.0667	0	0.0039884
0.011659	-1.9333	0	0.0016239
0.015849	-1.8	0	0.00063528
0.021544	-1.6667	0	0.00023881
0.029286	-1.5333	0	8.626e-005
0.039811	-1.4	0	2.9939e-005
0.054117	-1.2667	0	9.9844e-006
0.073564	-1.1333	0	3.1995e-006
0.1	-1	0	9.8517e-007
0.13594	-0.86667	0	2.9148e-007
0.18478	-0.73333	0	8.2866e-008
0.25119	-0.6	0	2.2637e-008
0.34145	-0.46667	0	5.9418e-009
0.46416	-0.33333	0	1.4986e-009
0.63096	-0.2	0	3.6319e-010
0.8577	-0.066667	0	8.4575e-011
1.1659	0.066667	0	1.8924e-011
1.5849	0.2	0	4.0688e-012
2.1544	0.33333	0	8.4058e-013
2.9286	0.46667	0	1.6687e-013
3.9811	0.6	0	3.1829e-014
5.4117	0.73333	0	5.8336e-015
7.3564	0.86667	0	1.0274e-015
10	1	0	1.7386e-016
13.594	1.1333	0	2.8269e-017
18.478	1.2667	0	4.4168e-018
25.119	1.4	0	6.631e-019
34.145	1.5333	0	9.5656e-020
46.416	1.6667	0	1.3259e-020
63.096	1.8	0	1.766e-021
85.77	1.9333	0	2.2601e-022
