J	logJ	Histogram	Fit				
1.1659e-008	-7.9333	1	0.010097
1.5849e-008	-7.8	0	0.023692
2.1544e-008	-7.6667	0	0.053217
2.9286e-008	-7.5333	0	0.11444
3.9811e-008	-7.4	0	0.23557
5.4117e-008	-7.2667	0	0.46422
7.3564e-008	-7.1333	0	0.87576
1e-007	-7	0	1.5816
1.3594e-007	-6.8667	0	2.7343
1.8478e-007	-6.7333	0	4.5254
2.5119e-007	-6.6	0	7.17
3.4145e-007	-6.4667	4	10.875
4.6416e-007	-6.3333	5	15.79
6.3096e-007	-6.2	3	21.948
8.577e-007	-6.0667	3	29.205
1.1659e-006	-5.9333	28	37.202
1.5849e-006	-5.8	66	45.365
2.1544e-006	-5.6667	102	52.958
2.9286e-006	-5.5333	86	59.182
3.9811e-006	-5.4	47	63.314
5.4117e-006	-5.2667	51	64.843
7.3564e-006	-5.1333	38	63.573
1e-005	-5	72	59.667
1.3594e-005	-4.8667	42	53.609
1.8478e-005	-4.7333	45	46.111
2.5119e-005	-4.6	26	37.967
3.4145e-005	-4.4667	16	29.928
4.6416e-005	-4.3333	62	22.583
6.3096e-005	-4.2	17	16.313
8.577e-005	-4.0667	7	11.281
0.00011659	-3.9333	11	7.4682
0.00015849	-3.8	42	4.7329
0.00021544	-3.6667	11	2.8713
0.00029286	-3.5333	12	1.6676
0.00039811	-3.4	0	0.92716
0.00054117	-3.2667	0	0.49348
0.00073564	-3.1333	0	0.25144
0.001	-3	0	0.12264
0.0013594	-2.8667	0	0.057267
0.0018478	-2.7333	0	0.025598
0.0025119	-2.6	1	0.010954
0.0034145	-2.4667	0	0.0044873
0.0046416	-2.3333	0	0.0017597
0.0063096	-2.2	0	0.00066063
0.008577	-2.0667	0	0.00023742
0.011659	-1.9333	0	8.1683e-005
0.015849	-1.8	0	2.6903e-005
0.021544	-1.6667	0	8.4822e-006
0.029286	-1.5333	0	2.5602e-006
0.039811	-1.4	0	7.3975e-007
0.054117	-1.2667	0	2.0462e-007
0.073564	-1.1333	0	5.4182e-008
0.1	-1	0	1.3735e-008
0.13594	-0.86667	0	3.333e-009
0.18478	-0.73333	0	7.7428e-010
0.25119	-0.6	0	1.7219e-010
0.34145	-0.46667	0	3.6658e-011
0.46416	-0.33333	0	7.4711e-012
0.63096	-0.2	0	1.4576e-012
0.8577	-0.066667	0	2.7225e-013
1.1659	0.066667	0	4.8677e-014
1.5849	0.2	0	8.3318e-015
2.1544	0.33333	0	1.3652e-015
2.9286	0.46667	0	2.1415e-016
3.9811	0.6	0	3.2157e-017
5.4117	0.73333	0	4.6227e-018
7.3564	0.86667	0	6.3615e-019
10	1	0	8.3806e-020
13.594	1.1333	0	1.0569e-020
18.478	1.2667	0	1.276e-021
25.119	1.4	0	1.4747e-022
34.145	1.5333	0	1.6317e-023
46.416	1.6667	0	1.7282e-024
63.096	1.8	0	1.7523e-025
85.77	1.9333	0	1.7009e-026
