J	logJ	Histogram	Fit				
1.1659e-008	-7.9333	1	0.00033171
1.5849e-008	-7.8	0	0.0010384
2.1544e-008	-7.6667	0	0.0030747
2.9286e-008	-7.5333	0	0.0086101
3.9811e-008	-7.4	0	0.022804
5.4117e-008	-7.2667	0	0.057125
7.3564e-008	-7.1333	1	0.13534
1e-007	-7	0	0.30327
1.3594e-007	-6.8667	0	0.64272
1.8478e-007	-6.7333	0	1.2883
2.5119e-007	-6.6	1	2.4423
3.4145e-007	-6.4667	0	4.3791
4.6416e-007	-6.3333	0	7.4261
6.3096e-007	-6.2	3	11.911
8.577e-007	-6.0667	5	18.068
1.1659e-006	-5.9333	6	25.923
1.5849e-006	-5.8	2	35.176
2.1544e-006	-5.6667	54	45.145
2.9286e-006	-5.5333	107	54.798
3.9811e-006	-5.4	85	62.91
5.4117e-006	-5.2667	66	68.308
7.3564e-006	-5.1333	65	70.148
1e-005	-5	42	68.134
1.3594e-005	-4.8667	67	62.589
1.8478e-005	-4.7333	37	54.38
2.5119e-005	-4.6	47	44.686
3.4145e-005	-4.4667	13	34.729
4.6416e-005	-4.3333	27	25.528
6.3096e-005	-4.2	63	17.748
8.577e-005	-4.0667	24	11.67
0.00011659	-3.9333	5	7.2573
0.00015849	-3.8	8	4.2686
0.00021544	-3.6667	29	2.3746
0.00029286	-3.5333	16	1.2494
0.00039811	-3.4	12	0.62172
0.00054117	-3.2667	7	0.29261
0.00073564	-3.1333	3	0.13025
0.001	-3	1	0.054837
0.0013594	-2.8667	0	0.021835
0.0018478	-2.7333	1	0.0082231
0.0025119	-2.6	0	0.002929
0.0034145	-2.4667	0	0.0009867
0.0046416	-2.3333	0	0.00031438
0.0063096	-2.2	0	9.4738e-005
0.008577	-2.0667	0	2.7001e-005
0.011659	-1.9333	0	7.2785e-006
0.015849	-1.8	0	1.8557e-006
0.021544	-1.6667	0	4.4746e-007
0.029286	-1.5333	0	1.0205e-007
0.039811	-1.4	0	2.2011e-008
0.054117	-1.2667	0	4.4904e-009
0.073564	-1.1333	0	8.664e-010
0.1	-1	0	1.5811e-010
0.13594	-0.86667	0	2.7289e-011
0.18478	-0.73333	0	4.4546e-012
0.25119	-0.6	0	6.8775e-013
0.34145	-0.46667	0	1.0043e-013
0.46416	-0.33333	0	1.387e-014
0.63096	-0.2	0	1.8116e-015
0.8577	-0.066667	0	2.2381e-016
1.1659	0.066667	0	2.6151e-017
1.5849	0.2	0	2.8899e-018
2.1544	0.33333	0	3.0205e-019
2.9286	0.46667	0	2.9859e-020
3.9811	0.6	0	2.7917e-021
5.4117	0.73333	0	2.4686e-022
7.3564	0.86667	0	2.0646e-023
10	1	0	1.6331e-024
13.594	1.1333	0	1.2217e-025
18.478	1.2667	0	8.6447e-027
25.119	1.4	0	5.7852e-028
34.145	1.5333	0	3.6617e-029
46.416	1.6667	0	2.192e-030
63.096	1.8	0	1.2411e-031
85.77	1.9333	0	6.6458e-033
