voltage_5_1_500mv_500ms	absJ_5_1_500mv_500ms	J_5_1_500mv_500ms	current_5_1_500mv_500ms	time_5_1_500mv_500ms	
0.000000E+0	3.758780E-8	-3.758780E-8	-3.280154E-13	0.000000E+0
5.000000E-2	1.118300E-5	1.118300E-5	9.759005E-11	2.679688E+0
1.000000E-1	2.740658E-5	2.740658E-5	2.391675E-10	3.347656E+0
1.500000E-1	4.901753E-5	4.901753E-5	4.277586E-10	4.015625E+0
2.000000E-1	7.706357E-5	7.706357E-5	6.725065E-10	4.683594E+0
2.500000E-1	1.335350E-4	1.335350E-4	1.165313E-9	6.696289E+0
3.000000E-1	1.812886E-4	1.812886E-4	1.582041E-9	7.363281E+0
3.500000E-1	2.558948E-4	2.558948E-4	2.233103E-9	8.030273E+0
4.000000E-1	3.652821E-4	3.652821E-4	3.187688E-9	8.698242E+0
4.500000E-1	4.967644E-4	4.967644E-4	4.335087E-9	9.365234E+0
5.000000E-1	6.039072E-4	6.039072E-4	5.270085E-9	1.003223E+1
5.000000E-1	6.162799E-4	6.162799E-4	5.378057E-9	1.069922E+1
4.500000E-1	4.903821E-4	4.903821E-4	4.279391E-9	1.136719E+1
4.000000E-1	3.713396E-4	3.713396E-4	3.240549E-9	1.203418E+1
3.500000E-1	2.830457E-4	2.830457E-4	2.470040E-9	1.270117E+1
3.000000E-1	2.019649E-4	2.019649E-4	1.762476E-9	1.336914E+1
2.500000E-1	1.543039E-4	1.543039E-4	1.346556E-9	1.403613E+1
2.000000E-1	9.812327E-5	9.812327E-5	8.562871E-10	1.537598E+1
1.500000E-1	6.150317E-5	6.150317E-5	5.367164E-10	1.604395E+1
1.000000E-1	3.345812E-5	3.345812E-5	2.919772E-10	1.671191E+1
5.000000E-2	1.302362E-5	1.302362E-5	1.136525E-10	1.737988E+1
0.000000E+0	3.482708E-10	3.482708E-10	3.039236E-15	1.915332E+1
-5.000000E-2	1.334155E-5	-1.334155E-5	-1.164270E-10	2.116699E+1
-1.000000E-1	3.055529E-5	-3.055529E-5	-2.666452E-10	2.183496E+1
-1.500000E-1	5.509106E-5	-5.509106E-5	-4.807602E-10	2.250293E+1
-2.000000E-1	8.956175E-5	-8.956175E-5	-7.815737E-10	2.317090E+1
-2.500000E-1	1.283059E-4	-1.283059E-4	-1.119680E-9	2.518359E+1
-3.000000E-1	1.663105E-4	-1.663105E-4	-1.451333E-9	2.585156E+1
-3.500000E-1	2.350345E-4	-2.350345E-4	-2.051063E-9	2.651855E+1
-4.000000E-1	3.037618E-4	-3.037618E-4	-2.650822E-9	2.718555E+1
-4.500000E-1	3.810866E-4	-3.810866E-4	-3.325608E-9	2.785254E+1
-5.000000E-1	4.482891E-4	-4.482891E-4	-3.912060E-9	2.851953E+1
-5.000000E-1	4.728718E-4	-4.728718E-4	-4.126585E-9	2.918750E+1
-4.500000E-1	3.870198E-4	-3.870198E-4	-3.377385E-9	2.985449E+1
-4.000000E-1	3.145281E-4	-3.145281E-4	-2.744775E-9	3.052148E+1
-3.500000E-1	2.395368E-4	-2.395368E-4	-2.090353E-9	3.118848E+1
-3.000000E-1	1.541286E-4	-1.541286E-4	-1.345026E-9	3.185547E+1
-2.500000E-1	9.984209E-5	-9.984209E-5	-8.712866E-10	3.319531E+1
-2.000000E-1	7.721161E-5	-7.721161E-5	-6.737984E-10	3.386328E+1
-1.500000E-1	4.569782E-5	-4.569782E-5	-3.987887E-10	3.453125E+1
-1.000000E-1	2.545483E-5	-2.545483E-5	-2.221353E-10	3.519922E+1
-5.000000E-2	9.814934E-6	-9.814934E-6	-8.565146E-11	3.697266E+1
0.000000E+0	7.010102E-8	-7.010102E-8	-6.117468E-13	3.797461E+1
