J	logJ	Histogram	Fit				
1.1659e-008	-7.9333	1	5.7808e-012
1.5849e-008	-7.8	0	2.9848e-011
2.1544e-008	-7.6667	0	1.4712e-010
2.9286e-008	-7.5333	0	6.9219e-010
3.9811e-008	-7.4	0	3.109e-009
5.4117e-008	-7.2667	0	1.333e-008
7.3564e-008	-7.1333	1	5.456e-008
1e-007	-7	0	2.1317e-007
1.3594e-007	-6.8667	0	7.9509e-007
1.8478e-007	-6.7333	0	2.8309e-006
2.5119e-007	-6.6	0	9.6216e-006
3.4145e-007	-6.4667	0	3.1218e-005
4.6416e-007	-6.3333	0	9.6689e-005
6.3096e-007	-6.2	0	0.00028587
8.577e-007	-6.0667	0	0.00080685
1.1659e-006	-5.9333	0	0.0021739
1.5849e-006	-5.8	0	0.0055912
2.1544e-006	-5.6667	0	0.013727
2.9286e-006	-5.5333	0	0.032174
3.9811e-006	-5.4	0	0.071984
5.4117e-006	-5.2667	0	0.15374
7.3564e-006	-5.1333	0	0.31345
1e-005	-5	0	0.61006
1.3594e-005	-4.8667	0	1.1334
1.8478e-005	-4.7333	0	2.0103
2.5119e-005	-4.6	0	3.4035
3.4145e-005	-4.4667	2	5.5007
4.6416e-005	-4.3333	4	8.4866
6.3096e-005	-4.2	5	12.499
8.577e-005	-4.0667	12	17.573
0.00011659	-3.9333	11	23.584
0.00015849	-3.8	41	30.215
0.00021544	-3.6667	29	36.954
0.00029286	-3.5333	40	43.143
0.00039811	-3.4	90	48.083
0.00054117	-3.2667	70	51.155
0.00073564	-3.1333	24	51.953
0.001	-3	34	50.368
0.0013594	-2.8667	24	46.615
0.0018478	-2.7333	73	41.183
0.0025119	-2.6	22	34.732
0.0034145	-2.4667	16	27.962
0.0046416	-2.3333	23	21.489
0.0063096	-2.2	34	15.765
0.008577	-2.0667	24	11.041
0.011659	-1.9333	10	7.3814
0.015849	-1.8	4	4.7108
0.021544	-1.6667	6	2.8699
0.029286	-1.5333	0	1.669
0.039811	-1.4	0	0.92657
0.054117	-1.2667	0	0.49105
0.073564	-1.1333	0	0.24842
0.1	-1	0	0.11997
0.13594	-0.86667	0	0.055308
0.18478	-0.73333	0	0.02434
0.25119	-0.6	0	0.010225
0.34145	-0.46667	0	0.0041006
0.46416	-0.33333	0	0.0015698
0.63096	-0.2	0	0.00057369
0.8577	-0.066667	0	0.00020014
1.1659	0.066667	0	6.6649e-005
1.5849	0.2	0	2.1188e-005
2.1544	0.33333	0	6.4299e-006
2.9286	0.46667	0	1.8627e-006
3.9811	0.6	0	5.1512e-007
5.4117	0.73333	0	1.3598e-007
7.3564	0.86667	0	3.4269e-008
10	1	0	8.2438e-009
13.594	1.1333	0	1.8931e-009
18.478	1.2667	0	4.1501e-010
25.119	1.4	0	8.6847e-011
34.145	1.5333	0	1.7349e-011
46.416	1.6667	0	3.3084e-012
63.096	1.8	0	6.0226e-013
85.77	1.9333	0	1.0466e-013
