J	logJ	Histogram	Fit				
1.1659e-008	-7.9333	0	0.00032887
1.5849e-008	-7.8	0	0.00077341
2.1544e-008	-7.6667	0	0.0017613
2.9286e-008	-7.5333	0	0.0038844
3.9811e-008	-7.4	0	0.0082956
5.4117e-008	-7.2667	0	0.017156
7.3564e-008	-7.1333	0	0.034359
1e-007	-7	1	0.066637
1.3594e-007	-6.8667	0	0.12515
1.8478e-007	-6.7333	0	0.22761
2.5119e-007	-6.6	0	0.40087
3.4145e-007	-6.4667	0	0.68369
4.6416e-007	-6.3333	0	1.1292
6.3096e-007	-6.2	0	1.806
8.577e-007	-6.0667	0	2.7971
1.1659e-006	-5.9333	0	4.1953
1.5849e-006	-5.8	0	6.0933
2.1544e-006	-5.6667	0	8.5702
2.9286e-006	-5.5333	2	11.673
3.9811e-006	-5.4	24	15.396
5.4117e-006	-5.2667	5	19.665
7.3564e-006	-5.1333	23	24.323
1e-005	-5	52	29.134
1.3594e-005	-4.8667	40	33.792
1.8478e-005	-4.7333	26	37.957
2.5119e-005	-4.6	39	41.286
3.4145e-005	-4.4667	78	43.488
4.6416e-005	-4.3333	45	44.359
6.3096e-005	-4.2	20	43.817
8.577e-005	-4.0667	17	41.913
0.00011659	-3.9333	29	38.824
0.00015849	-3.8	77	34.826
0.00021544	-3.6667	11	30.251
0.00029286	-3.5333	17	25.447
0.00039811	-3.4	17	20.729
0.00054117	-3.2667	43	16.352
0.00073564	-3.1333	19	12.491
0.001	-3	7	9.2404
0.0013594	-2.8667	4	6.6194
0.0018478	-2.7333	4	4.5919
0.0025119	-2.6	0	3.0848
0.0034145	-2.4667	0	2.0067
0.0046416	-2.3333	0	1.2642
0.0063096	-2.2	0	0.77122
0.008577	-2.0667	0	0.4556
0.011659	-1.9333	0	0.26064
0.015849	-1.8	0	0.1444
0.021544	-1.6667	0	0.077466
0.029286	-1.5333	0	0.040245
0.039811	-1.4	0	0.020247
0.054117	-1.2667	0	0.009864
0.073564	-1.1333	0	0.0046537
0.1	-1	0	0.0021261
0.13594	-0.86667	0	0.00094064
0.18478	-0.73333	0	0.000403
0.25119	-0.6	0	0.0001672
0.34145	-0.46667	0	6.7177e-005
0.46416	-0.33333	0	2.6136e-005
0.63096	-0.2	0	9.8473e-006
0.8577	-0.066667	0	3.5928e-006
1.1659	0.066667	0	1.2694e-006
1.5849	0.2	0	4.3433e-007
2.1544	0.33333	0	1.4391e-007
2.9286	0.46667	0	4.6173e-008
3.9811	0.6	0	1.4346e-008
5.4117	0.73333	0	4.3166e-009
7.3564	0.86667	0	1.2578e-009
10	1	0	3.5489e-010
13.594	1.1333	0	9.697e-011
18.478	1.2667	0	2.5658e-011
25.119	1.4	0	6.5745e-012
34.145	1.5333	0	1.6314e-012
46.416	1.6667	0	3.92e-013
63.096	1.8	0	9.1214e-014
85.77	1.9333	0	2.0554e-014
