voltage_4_1_500mV_500ms	absJ_4_1_500mV_500ms	J_4_1_500mV_500ms	current_4_1_500mV_500ms	time_4_1_500mV_500ms	
0.000000E+0	5.106766E-8	-5.106766E-8	-3.347322E-13	0.000000E+0
5.000000E-2	3.918093E-5	3.918093E-5	2.568185E-10	1.582031E+0
1.000000E-1	8.669280E-5	8.669280E-5	5.682436E-10	2.050781E+0
1.500000E-1	1.474406E-4	1.474406E-4	9.664264E-10	2.518555E+0
2.000000E-1	2.438941E-4	2.438941E-4	1.598648E-9	3.932617E+0
2.500000E-1	3.673305E-4	3.673305E-4	2.407734E-9	4.400391E+0
3.000000E-1	5.003841E-4	5.003841E-4	3.279858E-9	4.868164E+0
3.500000E-1	5.893146E-4	5.893146E-4	3.862769E-9	5.335938E+0
4.000000E-1	7.006265E-4	7.006265E-4	4.592383E-9	5.803711E+0
4.500000E-1	8.152903E-4	8.152903E-4	5.343968E-9	6.270508E+0
5.000000E-1	9.446881E-4	9.446881E-4	6.192129E-9	6.738281E+0
5.000000E-1	9.759471E-4	9.759471E-4	6.397022E-9	7.206055E+0
4.500000E-1	8.200454E-4	8.200454E-4	5.375136E-9	7.673828E+0
4.000000E-1	6.933494E-4	6.933494E-4	4.544684E-9	8.141602E+0
3.500000E-1	5.672362E-4	5.672362E-4	3.718052E-9	8.608398E+0
3.000000E-1	3.697878E-4	3.697878E-4	2.423841E-9	9.076172E+0
2.500000E-1	3.300505E-4	3.300505E-4	2.163376E-9	9.543945E+0
2.000000E-1	2.425729E-4	2.425729E-4	1.589988E-9	1.001172E+1
1.500000E-1	1.551162E-4	1.551162E-4	1.016737E-9	1.047949E+1
1.000000E-1	9.021590E-5	9.021590E-5	5.913364E-10	1.141992E+1
5.000000E-2	4.342753E-5	4.342753E-5	2.846536E-10	1.188867E+1
0.000000E+0	9.646749E-8	-9.646749E-8	-6.323136E-13	1.326270E+1
-5.000000E-2	1.580341E-5	-1.580341E-5	-1.035863E-10	1.406641E+1
-1.000000E-1	7.286205E-5	-7.286205E-5	-4.775875E-10	1.548047E+1
-1.500000E-1	1.290207E-4	-1.290207E-4	-8.456895E-10	1.594922E+1
-2.000000E-1	1.558715E-4	-1.558715E-4	-1.021688E-9	1.641699E+1
-2.500000E-1	3.297982E-4	-3.297982E-4	-2.161722E-9	1.783105E+1
-3.000000E-1	3.596733E-4	-3.596733E-4	-2.357544E-9	1.829883E+1
-3.500000E-1	4.636738E-4	-4.636738E-4	-3.039234E-9	1.876660E+1
-4.000000E-1	6.544213E-4	-6.544213E-4	-4.289523E-9	1.923340E+1
-4.500000E-1	7.492815E-4	-7.492815E-4	-4.911301E-9	1.970117E+1
-5.000000E-1	7.804657E-4	-7.804657E-4	-5.115704E-9	2.016895E+1
-5.000000E-1	8.076572E-4	-8.076572E-4	-5.293935E-9	2.063672E+1
-4.500000E-1	6.409506E-4	-6.409506E-4	-4.201227E-9	2.110449E+1
-4.000000E-1	5.410912E-4	-5.410912E-4	-3.546680E-9	2.157129E+1
-3.500000E-1	4.482403E-4	-4.482403E-4	-2.938072E-9	2.203906E+1
-3.000000E-1	4.408305E-4	-4.408305E-4	-2.889503E-9	2.250684E+1
-2.500000E-1	3.189929E-4	-3.189929E-4	-2.090897E-9	2.297461E+1
-2.000000E-1	2.224639E-4	-2.224639E-4	-1.458180E-9	2.344238E+1
-1.500000E-1	1.407902E-4	-1.407902E-4	-9.228351E-10	2.438281E+1
-1.000000E-1	7.139322E-5	-7.139322E-5	-4.679598E-10	2.485059E+1
-5.000000E-2	3.696053E-5	-3.696053E-5	-2.422645E-10	2.531934E+1
0.000000E+0	9.840900E-8	-9.840900E-8	-6.450396E-13	2.669336E+1
