voltage_5_1	absJ_5_1	J_5_1	current_5_1	time_5_1	
0.000000E+0	2.092473E-6	2.092473E-6	1.371549E-11	0.000000E+0
5.000000E-2	4.638592E-3	4.638592E-3	3.040449E-8	3.828125E-1
1.000000E-1	7.477993E-3	7.477993E-3	4.901586E-8	5.703125E-1
1.500000E-1	1.186372E-2	1.186372E-2	7.776291E-8	7.587891E-1
2.000000E-1	8.776981E-3	8.776981E-3	5.753031E-8	1.333008E+0
2.500000E-1	1.646207E-2	1.646207E-2	1.079036E-7	1.521484E+0
3.000000E-1	2.367093E-2	2.367093E-2	1.551554E-7	1.708984E+0
3.500000E-1	3.551070E-2	3.551070E-2	2.327613E-7	1.897461E+0
4.000000E-1	5.061972E-2	5.061972E-2	3.317961E-7	2.085938E+0
4.500000E-1	6.072215E-2	6.072215E-2	3.980143E-7	2.273438E+0
5.000000E-1	6.305953E-2	6.305953E-2	4.133351E-7	2.461914E+0
5.000000E-1	6.403268E-2	6.403268E-2	4.197138E-7	2.649414E+0
4.500000E-1	6.458732E-2	6.458732E-2	4.233493E-7	2.837891E+0
4.000000E-1	4.991369E-2	4.991369E-2	3.271683E-7	3.026367E+0
3.500000E-1	3.813282E-2	3.813282E-2	2.499485E-7	3.213867E+0
3.000000E-1	2.963575E-2	2.963575E-2	1.942529E-7	3.402344E+0
2.500000E-1	2.301236E-2	2.301236E-2	1.508387E-7	3.590820E+0
2.000000E-1	1.582844E-2	1.582844E-2	1.037504E-7	3.778320E+0
1.500000E-1	1.166159E-2	1.166159E-2	7.643801E-8	4.160156E+0
1.000000E-1	6.783677E-3	6.783677E-3	4.446484E-8	4.348633E+0
5.000000E-2	3.487265E-3	3.487265E-3	2.285791E-8	4.536133E+0
0.000000E+0	2.751832E-6	2.751832E-6	1.803738E-11	5.430664E+0
-5.000000E-2	3.165504E-3	-3.165504E-3	-2.074887E-8	5.814453E+0
-1.000000E-1	7.079362E-3	-7.079362E-3	-4.640296E-8	6.001953E+0
-1.500000E-1	1.198657E-2	-1.198657E-2	-7.856815E-8	6.190430E+0
-2.000000E-1	1.568694E-2	-1.568694E-2	-1.028229E-7	6.377930E+0
-2.500000E-1	2.547563E-2	-2.547563E-2	-1.669846E-7	6.953125E+0
-3.000000E-1	3.472633E-2	-3.472633E-2	-2.276200E-7	7.140625E+0
-3.500000E-1	4.386618E-2	-4.386618E-2	-2.875288E-7	7.329102E+0
-4.000000E-1	5.550083E-2	-5.550083E-2	-3.637902E-7	7.517578E+0
-4.500000E-1	6.798512E-2	-6.798512E-2	-4.456208E-7	7.705078E+0
-5.000000E-1	8.035524E-2	-8.035524E-2	-5.267030E-7	7.893555E+0
-5.000000E-1	7.815743E-2	-7.815743E-2	-5.122970E-7	8.081055E+0
-4.500000E-1	6.440712E-2	-6.440712E-2	-4.221681E-7	8.269531E+0
-4.000000E-1	5.120722E-2	-5.120722E-2	-3.356470E-7	8.458008E+0
-3.500000E-1	4.205825E-2	-4.205825E-2	-2.756784E-7	8.645508E+0
-3.000000E-1	3.233849E-2	-3.233849E-2	-2.119685E-7	8.833984E+0
-2.500000E-1	2.475110E-2	-2.475110E-2	-1.622356E-7	9.022461E+0
-2.000000E-1	1.919111E-2	-1.919111E-2	-1.257916E-7	9.209961E+0
-1.500000E-1	1.376589E-2	-1.376589E-2	-9.023101E-8	9.591797E+0
-1.000000E-1	8.863385E-3	-8.863385E-3	-5.809666E-8	9.780273E+0
-5.000000E-2	4.275039E-3	-4.275039E-3	-2.802152E-8	9.967773E+0
0.000000E+0	2.001486E-6	-2.001486E-6	-1.311910E-11	1.086328E+1
